0.0	-0.0232144101766	-0.0232144101766	-0.017066371995	-0.017066371995	
0.08	-0.0190965567535	-0.0190965567535	-0.015090766877	-0.015090766877	
0.16	-0.0165133126443	-0.0165133126443	-0.0137706963089	-0.0137706963089	
0.24	-0.0148481612457	-0.0148481612457	-0.0128522078726	-0.0128522078726	
0.32	-0.0137390847037	-0.0137390847037	-0.0121852104822	-0.0121852104822	
0.4	-0.0129714621599	-0.0129714621599	-0.0116793039365	-0.0116793039365	
0.48	-0.0124167885839	-0.0124167885839	-0.0112790238213	-0.0112790238213	
0.56	-0.0119973131474	-0.0119973131474	-0.0109497205216	-0.0109497205216	
0.64	-0.0116654646892	-0.0116654646892	-0.0106693619214	-0.0106693619214	
0.72	-0.0113917824354	-0.0113917824354	-0.0104236926389	-0.0104236926389	
0.8	-0.0111577777036	-0.0111577777036	-0.0102033276752	-0.0102033276752	
0.88	-0.0109516766674	-0.0109516766674	-0.0100019795331	-0.0100019795331	
0.96	-0.0107658594745	-0.0107658594745	-0.00981536022975	-0.00981536022975	
1.04	-0.0105953059308	-0.0105953059308	-0.00964049137369	-0.00964049137369	
1.12	-0.0104366431818	-0.0104366431818	-0.00947526460985	-0.00947526460985	
1.2	-0.01028755637	-0.01028755637	-0.00931815782548	-0.00931815782548	
1.28	-0.0101464200114	-0.0101464200114	-0.00916804954855	-0.00916804954855	
1.36	-0.0100120647936	-0.0100120647936	-0.00902409603166	-0.00902409603166	
1.44	-0.00988362824333	-0.00988362824333	-0.00888564884096	-0.00888564884096	
1.52	-0.00976045786325	-0.00976045786325	-0.00875219892481	-0.00875219892481	
1.6	-0.00964204744175	-0.00964204744175	-0.00862333819114	-0.00862333819114	
1.68	-0.00952799457491	-0.00952799457491	-0.0084987327912	-0.0084987327912	
1.76	-0.00941797191437	-0.00941797191437	-0.00837810431631	-0.00837810431631	
1.84	-0.00931170740837	-0.00931170740837	-0.00826121640211	-0.00826121640211	
1.92	-0.0092089705124	-0.0092089705124	-0.00814786506797	-0.00814786506797	
2.0	-0.00910956241555	-0.00910956241555	-0.00803787166444	-0.00803787166444	
2.08	-0.00901330900567	-0.00901330900567	-0.0079310776613	-0.0079310776613	
2.16	-0.00892005572838	-0.00892005572838	-0.00782734074856	-0.00782734074856	
2.24	-0.00882966377381	-0.00882966377381	-0.00772653188418	-0.00772653188418	
2.32	-0.00874200720718	-0.00874200720718	-0.00762853303143	-0.00762853303143	
2.4	-0.00865697077924	-0.00865697077924	-0.00753323540422	-0.00753323540422	
2.48	-0.00857444823297	-0.00857444823297	-0.00744053809033	-0.00744053809033	
2.56	-0.00849434097708	-0.00849434097708	-0.00735034695865	-0.00735034695865	
2.64	-0.00841655703392	-0.00841655703392	-0.00726257378221	-0.00726257378221	
2.72	-0.00834101019514	-0.00834101019514	-0.00717713552652	-0.00717713552652	
2.8	-0.00826761933633	-0.00826761933633	-0.00709395376612	-0.00709395376612	
2.88	-0.00819630785465	-0.00819630785465	-0.00701295420113	-0.00701295420113	
