-10.0	-0.129247860251	-0.000169076141171	-0.110071544856	-0.000121817323324	
-9.9	-0.13167277256	-0.000175951177316	-0.111507355389	-0.000125148021875	
-9.8	-0.134226462008	-0.000183595414803	-0.112991217927	-0.000128710165973	
-9.7	-0.13692178562	-0.000192251121658	-0.114526333177	-0.000132563719765	
-9.6	-0.139773601353	-0.000202280716164	-0.116116275275	-0.000136797125231	
-9.5	-0.142799154523	-0.000214230569792	-0.117765045523	-0.000141541494649	
-9.4	-0.146018584575	-0.000228927833663	-0.119477142994	-0.000146991406578	
-9.3	-0.149455565553	-0.000247626505486	-0.12125764956	-0.000153435030109	
-9.2	-0.153138116264	-0.000272226753479	-0.123112331103	-0.000161297291363	
-9.1	-0.157099629493	-0.000305603043665	-0.125047757231	-0.00017120106769	
-9.0	-0.161380185986	-0.000352093898884	-0.127071441861	-0.00018405302313	
-8.9	-0.166028241077	-0.000418232373449	-0.129192006854	-0.000201162764081	
-8.8	-0.171102802225	-0.000513836873206	-0.131419370347	-0.000224406594932	
-8.7	-0.176676257807	-0.000653645756678	-0.133764960413	-0.000256450411617	
-8.6	-0.182838075814	-0.000859781672741	-0.136241953012	-0.000301050342704	
-8.5	-0.189699670766	-0.00116549999956	-0.138865530473	-0.000363454833157	
-8.4	-0.19740084286	-0.00162095883113	-0.141653152558	-0.000450938218779	
-8.3	-0.206118323267	-0.00230223512022	-0.144624825609	-0.000573503762465	
-8.2	-0.216077089357	-0.00332567009719	-0.147803345237	-0.000744803935049	
-8.1	-0.227565149221	-0.00487117580708	-0.151214472364	-0.000983337653318	
-8.0	-0.240952138826	-0.00722098964265	-0.15488697815	-0.00131399813571	
-7.9	-0.256710442811	-0.010825715452	-0.158852455511	-0.00177006006522	
-7.8	-0.275432050802	-0.0164195591156	-0.163144736052	-0.00239570807738	
-7.7	-0.29781738878	-0.025225044101	-0.167798659875	-0.00324921359804	
-7.6	-0.324561616224	-0.0393167085785	-0.172847803885	-0.00440684900938	
-7.5	-0.355916702087	-0.0622340200496	-0.178320552509	-0.00596755279541	
-7.4	-0.390321470781	-0.0997898701288	-0.184233547144	-0.00805813356237	
-7.3	-0.420840157152	-0.159962625305	-0.19058107797	-0.0108381353692	
-7.2	-0.429475140222	-0.247043683233	-0.197319050098	-0.0145017574497	
-7.1	-0.391531830192	-0.344664118937	-0.204345379313	-0.0192728122991	
-7.0	-0.306831425564	-0.41407447089	-0.211480336925	-0.0253953047063	
-6.9	-0.20810494192	-0.435198840973	-0.218434993991	-0.0331184892307	
-6.8	-0.12271546839	-0.418551644933	-0.224772775801	-0.0426478329999	
-6.7	-0.0601266516608	-0.381316979505	-0.22990060689	-0.0540607247224	
-6.6	-0.0200013778817	-0.33702052784	-0.233106837602	-0.0672059023735	
-6.5	0.00241634998763	-0.294212502007	-0.233666804823	-0.0816083983864	
-6.4	0.0128761632243	-0.256810411038	-0.231024135286	-0.0964358292286	
-6.3	0.0160781998019	-0.225664045257	-0.224997811486	-0.110590223692	
-6.2	0.0151847287176	-0.200204355291	-0.215911769799	-0.122934784207	
-6.1	0.0121157054541	-0.179447170584	-0.204557117843	-0.132572879821	
-6.0	0.0079748318859	-0.162429934502	-0.191990338524	-0.139046326388	
-5.9	0.00337557085506	-0.1483480686	-0.179270206352	-0.142368709059	
-5.8	-0.00135184747906	-0.136568796863	-0.167253558604	-0.142913244844	
-5.7	-0.0060383347402	-0.126605828148	-0.156507059597	-0.141240646751	
-5.6	-0.0106059209211	-0.118087330555	-0.147319640055	-0.137946341664	
-5.5	-0.0150278625146	-0.110727701591	-0.139767961826	-0.133563267124	
-5.4	-0.0193058412503	-0.104305367617	-0.13379260685	-0.128519193769	
-5.3	-0.0234568327082	-0.0986461371515	-0.129261852754	-0.123131238309	
-5.2	-0.0275054811429	-0.0936109846361	-0.126016135239	-0.117619538807	
-5.1	-0.0314796458006	-0.089087176075	-0.123895014579	-0.112127512402	
-5.0	-0.0354078030665	-0.0849818589674	-0.122751357739	-0.106741846623	
-4.9	-0.0393175586308	-0.0812174560357	-0.122457349137	-0.101509362591	
-4.8	-0.0432348452372	-0.0777283785876	-0.122905821432	-0.0964500989139	
-4.7	-0.0471835642912	-0.0744587061829	-0.124009212739	-0.0915669621337	
-4.6	-0.0511855335167	-0.0713605721289	-0.125697535319	-0.0868526126793	
-4.5	-0.0552606607645	-0.0683930588456	-0.127916118589	-0.0822942629405	
-4.4	-0.0594272943057	-0.0655214519995	-0.130623503678	-0.0778769544033	
-4.3	-0.0637027131684	-0.0627167345203	-0.133789642761	-0.0735857483684	
-4.2	-0.0681037240606	-0.0599552265091	-0.137394434234	-0.0694071476761	
-4.1	-0.0726473290308	-0.0572182983114	-0.141426563641	-0.0653299756283	
-4.0	-0.0773514240224	-0.0544921037533	-0.145882594738	-0.0613458717857	
-3.9	-0.0822354858968	-0.0517672993605	-0.150766249998	-0.0574495173954	
-3.8	-0.0873212064626	-0.049038732707	-0.156087826432	-0.0536386702327	
-3.7	-0.0926330376986	-0.0463050975566	-0.16186370588	-0.0499140648856	
-3.6	-0.0981986227809	-0.043568563668	-0.168115935776	-0.0462792166044	
-3.5	-0.104049101961	-0.0408343939908	-0.17487187509	-0.0427401527882	
-3.4	-0.110219299504	-0.0381105613066	-0.182163919461	-0.039305085184	
-3.3	-0.116747816455	-0.0354073710805	-0.190029338589	-0.0359840279859	
-3.2	-0.123677072841	-0.0327370892591	-0.198510277325	-0.0327883627541	
-3.1	-0.131053361476	-0.0301135654922	-0.207653988956	-0.0297303509671	
-3.0	-0.138926993504	-0.0275518364145	-0.217513384865	-0.0268225992512	
-2.9	-0.147352633291	-0.025067692439	-0.228147999128	-0.0240774903694	
-2.8	-0.156389937397	-0.0226771963128	-0.239625480734	-0.0215066035642	
-2.7	-0.16610462959	-0.0203961524884	-0.252023742234	-0.0191201587486	
-2.6	-0.176570162484	-0.0182395417225	-0.265433916398	-0.0169265278942	
-2.5	-0.187870139381	-0.0162209524456	-0.279964309271	-0.0149318615548	
-2.4	-0.200101703415	-0.0143520557553	-0.295745600747	-0.0131398775201	
-2.3	-0.213380156067	-0.0126421808819	-0.312937649913	-0.0115518523866	
-2.2	-0.227845161757	-0.0110980503663	-0.331738438821	-0.0101668475948	
-2.1	-0.243669058386	-0.00972372892469	-0.35239597703	-0.00898219348737	
-2.0	-0.261068071968	-0.00852082997618	-0.3752244608	-0.00799425461939	
-1.9	-0.280317704849	-0.00748901524018	-0.400626759921	-0.00719951597746	
-1.8	-0.301774369905	-0.00662682545312	-0.429126624235	-0.00659607704447	
-1.7	-0.325906739045	-0.00593290903251	-0.461416314738	-0.00618574423982	
-1.6	-0.353342784605	-0.0054077959582	-0.498429599053	-0.00597712554309	
