-10.0	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	-2.19803607186	-3.71679878684e-05	
-9.9	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	-2.2393195284	-6.09740186473e-05	
-9.8	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	-2.28254108044	-9.90324772758e-05	
-9.7	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	-2.32786066222	-0.000159245629472	
-9.6	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	-2.37546042836	-0.000253521301637	
-9.5	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	-2.425546712	-0.000399593527673	
-9.4	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	-2.47835354288	-0.000623561782251	
-9.3	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	-2.53414675361	-0.000963379918552	
-9.2	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	-2.59322850438	-0.00147357669391	
-9.1	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	-2.65594208229	-0.00223154142943	
