0.0785398 0.999848 -0.00944164 0.999965 -0.00941702
0.235619 0.999831 -0.0266903 0.999933 -0.0266802
0.392699 0.999767 -0.0423357 0.999943 -0.0422938
0.549779 0.999793 -0.0564782 0.999986 -0.0564255
0.706858 0.999826 -0.0691377 1 -0.0690636
0.863938 0.999824 -0.0803377 0.999981 -0.0802935
1.02102 0.999786 -0.090215 0.999986 -0.0901812
1.1781 0.999801 -0.098978 1.00004 -0.0989213
1.33518 0.999819 -0.106545 0.999978 -0.106514
1.49226 0.99982 -0.113143 0.999939 -0.113121
1.64934 0.999772 -0.118733 0.999942 -0.118691
1.80642 0.999739 -0.123624 0.999906 -0.123503
1.9635 0.999801 -0.127494 0.999964 -0.127417
2.12058 0.999748 -0.130925 1 -0.13078
2.27765 0.999746 -0.13361 1.00003 -0.133421
2.43473 0.999785 -0.135634 1.00002 -0.135457
2.59181 0.999812 -0.137189 0.99997 -0.137044
2.74889 0.999813 -0.138377 0.999896 -0.138253
2.90597 0.999802 -0.139228 0.999823 -0.1391
3.06305 0.999795 -0.139747 0.999766 -0.139595
3.22013 0.999802 -0.139948 0.999733 -0.139761
3.37721 0.999826 -0.139859 0.999722 -0.139633
3.53429 0.999864 -0.139515 0.999728 -0.13925
3.69137 0.999911 -0.138953 0.999746 -0.138654
3.84845 0.999963 -0.13821 0.999771 -0.137882
4.00553 1.00002 -0.137317 0.999799 -0.136966
4.16261 1.00006 -0.136301 0.999828 -0.135933
4.31969 1.00011 -0.135184 0.999855 -0.134803
4.47677 1.00015 -0.133985 0.999879 -0.133596
4.63385 1.00018 -0.132717 0.9999 -0.132324
4.79093 1.0002 -0.131395 0.999919 -0.131001
4.94801 1.00022 -0.130029 0.999935 -0.129636
5.10509 1.00023 -0.128627 0.999948 -0.128238
5.26217 1.00024 -0.127198 0.999958 -0.126813
5.41925 1.00024 -0.125747 0.999967 -0.125369
5.57633 1.00024 -0.124281 0.999975 -0.123911
5.73341 1.00023 -0.122805 0.999981 -0.122443
5.89049 1.00023 -0.121323 0.999986 -0.12097
6.04757 1.00022 -0.119839 0.999991 -0.119495
6.20465 1.00021 -0.118357 0.999995 -0.118023
6.36173 1.00019 -0.11688 0.999999 -0.116555
6.5188 1.00018 -0.115411 1 -0.115095
6.67588 1.00017 -0.113951 1.00001 -0.113645
6.83296 1.00015 -0.112503 1.00001 -0.112207
6.99004 1.00014 -0.111069 1.00001 -0.110782
7.14712 1.00012 -0.10965 1.00001 -0.109373
7.3042 1.00011 -0.108248 1.00002 -0.107979
7.46128 1.00009 -0.106863 1.00002 -0.106604
7.61836 1.00008 -0.105497 1.00002 -0.105246
7.77544 1.00006 -0.10415 1.00003 -0.103908
7.93252 1.00005 -0.102823 1.00003 -0.102589
8.0896 1.00004 -0.101516 1.00003 -0.101291
8.24668 1.00002 -0.100231 1.00004 -0.100013
8.40376 1.00001 -0.0989661 1.00004 -0.0987555
8.56084 0.999998 -0.0977226 1.00005 -0.0975193
8.71792 0.999985 -0.0965005 1.00005 -0.0963041
8.875 0.999974 -0.0952996 1.00005 -0.09511
9.03208 0.999962 -0.0941201 1.00006 -0.0939369
9.18916 0.999951 -0.0929617 1.00006 -0.0927847
9.34624 0.999941 -0.0918243 1.00006 -0.0916534
9.50332 0.999931 -0.0907079 1.00007 -0.0905427
9.6604 0.999921 -0.0896121 1.00007 -0.0894525
9.81748 0.999911 -0.0885366 1.00008 -0.0883824
9.97456 0.999902 -0.0874814 1.00008 -0.0873323
10.1316 0.999893 -0.0864459 1.00008 -0.0863018
10.2887 0.999885 -0.0854301 1.00009 -0.0852907
10.4458 0.999877 -0.0844334 1.00009 -0.0842986
10.6029 0.999869 -0.0834557 1.0001 -0.0833253
10.76 0.999862 -0.0824965 1.0001 -0.0823703
10.917 0.999854 -0.0815555 1.0001 -0.0814334
11.0741 0.999848 -0.0806324 1.00011 -0.0805142
11.2312 0.999841 -0.0797268 1.00011 -0.0796123
11.3883 0.999834 -0.0788383 1.00012 -0.0787275
11.5454 0.999828 -0.0779667 1.00012 -0.0778593
11.7024 0.999822 -0.0771115 1.00012 -0.0770075
11.8595 0.999817 -0.0762724 1.00013 -0.0761716
12.0166 0.999811 -0.0754491 1.00013 -0.0753513
12.1737 0.999806 -0.0746411 1.00013 -0.0745464
12.3308 0.999801 -0.0738483 1.00014 -0.0737564
12.4878 0.999796 -0.0730702 1.00014 -0.072981
12.6449 0.999791 -0.0723064 1.00014 -0.07222
12.802 0.999786 -0.0715568 1.00015 -0.0714729
12.9591 0.999782 -0.0708209 1.00015 -0.0707395
13.1161 0.999778 -0.0700985 1.00015 -0.0700194
13.2732 0.999774 -0.0693892 1.00016 -0.0693124
13.4303 0.99977 -0.0686928 1.00016 -0.0686181
13.5874 0.999766 -0.0680088 1.00016 -0.0679363
13.7445 0.999762 -0.0673372 1.00016 -0.0672667
13.9015 0.999758 -0.0666775 1.00017 -0.066609
14.0586 0.999755 -0.0660295 1.00017 -0.0659629
14.2157 0.999752 -0.0653929 1.00017 -0.0653282
14.3728 0.999748 -0.0647675 1.00018 -0.0647045
14.5299 0.999745 -0.064153 1.00018 -0.0640917
14.6869 0.999742 -0.0635492 1.00018 -0.0634895
14.844 0.999739 -0.0629557 1.00018 -0.0628977
15.0011 0.999736 -0.0623725 1.00019 -0.0623159
15.1582 0.999734 -0.0617991 1.00019 -0.0617441
15.3153 0.999731 -0.0612355 1.00019 -0.0611819
15.4723 0.999728 -0.0606814 1.00019 -0.0606291
15.6294 0.999726 -0.0601365 1.00019 -0.0600856
15.7865 0.999724 -0.0596007 1.0002 -0.0595511
15.9436 0.999721 -0.0590737 1.0002 -0.0590254
16.1007 0.999719 -0.0585555 1.0002 -0.0585083
16.2577 0.999717 -0.0580456 1.0002 -0.0579997
16.4148 0.999715 -0.0575441 1.00021 -0.0574993
16.5719 0.999712 -0.0570506 1.00021 -0.0570069
16.729 0.99971 -0.0565651 1.00021 -0.0565224
16.8861 0.999708 -0.0560873 1.00021 -0.0560456
17.0431 0.999707 -0.055617 1.00021 -0.0555764
17.2002 0.999705 -0.0551542 1.00022 -0.0551145
17.3573 0.999703 -0.0546986 1.00022 -0.0546598
17.5144 0.999701 -0.0542501 1.00022 -0.0542122
17.6715 0.999699 -0.0538085 1.00022 -0.0537715
17.8285 0.999698 -0.0533737 1.00022 -0.0533375
17.9856 0.999696 -0.0529455 1.00022 -0.0529102
18.1427 0.999695 -0.0525238 1.00023 -0.0524893
18.2998 0.999693 -0.0521085 1.00023 -0.0520747
18.4569 0.999692 -0.0516993 1.00023 -0.0516664
18.6139 0.99969 -0.0512963 1.00023 -0.0512641
18.771 0.999689 -0.0508992 1.00023 -0.0508677
18.9281 0.999687 -0.050508 1.00023 -0.0504772
19.0852 0.999686 -0.0501225 1.00024 -0.0500923
19.2423 0.999685 -0.0497426 1.00024 -0.049713
19.3993 0.999683 -0.0493681 1.00024 -0.0493392
19.5564 0.999682 -0.0489991 1.00024 -0.0489708
19.7135 0.999681 -0.0486353 1.00024 -0.0486076
19.8706 0.99968 -0.0482766 1.00024 -0.0482495
20.0277 0.999679 -0.047923 1.00024 -0.0478965
20.1847 0.999678 -0.0475744 1.00024 -0.0475484
20.3418 0.999676 -0.0472306 1.00025 -0.0472051
20.4989 0.999675 -0.0468915 1.00025 -0.0468666
20.656 0.999674 -0.0465571 1.00025 -0.0465327
20.8131 0.999673 -0.0462273 1.00025 -0.0462034
20.9701 0.999672 -0.045902 1.00025 -0.0458785
21.1272 0.999671 -0.0455811 1.00025 -0.045558
21.2843 0.99967 -0.0452644 1.00025 -0.0452419
21.4414 0.999669 -0.044952 1.00025 -0.0449299
21.5984 0.999669 -0.0446438 1.00026 -0.0446221
21.7555 0.999668 -0.0443396 1.00026 -0.0443183
21.9126 0.999667 -0.0440394 1.00026 -0.0440185
22.0697 0.999666 -0.0437431 1.00026 -0.0437226
22.2268 0.999665 -0.0434506 1.00026 -0.0434305
22.3838 0.999664 -0.043162 1.00026 -0.0431422
22.5409 0.999664 -0.042877 1.00026 -0.0428576
22.698 0.999663 -0.0425956 1.00026 -0.0425766
22.8551 0.999662 -0.0423178 1.00026 -0.0422992
23.0122 0.999661 -0.0420436 1.00026 -0.0420252
23.1692 0.99966 -0.0417727 1.00027 -0.0417547
23.3263 0.99966 -0.0415052 1.00027 -0.0414876
23.4834 0.999659 -0.0412411 1.00027 -0.0412237
23.6405 0.999658 -0.0409801 1.00027 -0.0409631
23.7976 0.999658 -0.0407224 1.00027 -0.0407057
23.9546 0.999657 -0.0404678 1.00027 -0.0404514
24.1117 0.999656 -0.0402163 1.00027 -0.0402002
24.2688 0.999656 -0.0399679 1.00027 -0.039952
24.4259 0.999655 -0.0397224 1.00027 -0.0397068
24.583 0.999655 -0.0394798 1.00027 -0.0394645
24.74 0.999654 -0.0392401 1.00027 -0.039225
24.8971 0.999653 -0.0390033 1.00027 -0.0389884
25.0542 0.999653 -0.0387692 1.00028 -0.0387546
25.2113 0.999652 -0.0385378 1.00028 -0.0385234
25.3684 0.999652 -0.0383091 1.00028 -0.038295
25.5254 0.999651 -0.0380831 1.00028 -0.0380692
25.6825 0.999651 -0.0378596 1.00028 -0.037846
25.8396 0.99965 -0.0376387 1.00028 -0.0376253
25.9967 0.99965 -0.0374203 1.00028 -0.0374071
26.1538 0.999649 -0.0372044 1.00028 -0.0371914
26.3108 0.999649 -0.0369909 1.00028 -0.0369781
26.4679 0.999648 -0.0367798 1.00028 -0.0367672
26.625 0.999648 -0.036571 1.00028 -0.0365586
26.7821 0.999647 -0.0363645 1.00028 -0.0363523
26.9392 0.999647 -0.0361604 1.00028 -0.0361483
27.0962 0.999646 -0.0359584 1.00028 -0.0359466
27.2533 0.999646 -0.0357586 1.00028 -0.035747
27.4104 0.999645 -0.0355611 1.00029 -0.0355496
27.5675 0.999645 -0.0353656 1.00029 -0.0353543
27.7246 0.999645 -0.0351722 1.00029 -0.0351611
27.8816 0.999644 -0.0349809 1.00029 -0.03497
28.0387 0.999644 -0.0347917 1.00029 -0.0347809
28.1958 0.999643 -0.0346044 1.00029 -0.0345938
28.3529 0.999643 -0.0344191 1.00029 -0.0344086
28.51 0.999643 -0.0342357 1.00029 -0.0342254
28.667 0.999642 -0.0340543 1.00029 -0.0340441
28.8241 0.999642 -0.0338747 1.00029 -0.0338647
28.9812 0.999642 -0.033697 1.00029 -0.0336871
29.1383 0.999641 -0.0335211 1.00029 -0.0335114
29.2954 0.999641 -0.033347 1.00029 -0.0333374
29.4524 0.99964 -0.0331747 1.00029 -0.0331652
29.6095 0.99964 -0.0330041 1.00029 -0.0329948
29.7666 0.99964 -0.0328352 1.00029 -0.032826
29.9237 0.999639 -0.0326681 1.00029 -0.032659
30.0807 0.999639 -0.0325025 1.00029 -0.0324936
30.2378 0.999639 -0.0323387 1.00029 -0.0323298
30.3949 0.999639 -0.0321764 1.0003 -0.0321677
30.552 0.999638 -0.0320158 1.0003 -0.0320072
30.7091 0.999638 -0.0318567 1.0003 -0.0318482
30.8661 0.999638 -0.0316992 1.0003 -0.0316908
31.0232 0.999637 -0.0315432 1.0003 -0.0315349
31.1803 0.999637 -0.0313887 1.0003 -0.0313805
31.3374 0.999637 -0.0312356 1.0003 -0.0312276
31.4945 0.999636 -0.0310841 1.0003 -0.0310762
31.6515 0.999636 -0.030934 1.0003 -0.0309262
31.8086 0.999636 -0.0307853 1.0003 -0.0307776
31.9657 0.999636 -0.030638 1.0003 -0.0306304
32.1228 0.999635 -0.0304921 1.0003 -0.0304846
32.2799 0.999635 -0.0303476 1.0003 -0.0303401
32.4369 0.999635 -0.0302044 1.0003 -0.030197
32.594 0.999635 -0.0300625 1.0003 -0.0300553
32.7511 0.999634 -0.029922 1.0003 -0.0299148
32.9082 0.999634 -0.0297827 1.0003 -0.0297756
33.0653 0.999634 -0.0296447 1.0003 -0.0296377
33.2223 0.999634 -0.029508 1.0003 -0.0295011
33.3794 0.999633 -0.0293725 1.0003 -0.0293657
33.5365 0.999633 -0.0292382 1.0003 -0.0292315
33.6936 0.999633 -0.0291051 1.0003 -0.0290985
33.8507 0.999633 -0.0289733 1.0003 -0.0289667
34.0077 0.999632 -0.0288426 1.0003 -0.0288361
34.1648 0.999632 -0.028713 1.0003 -0.0287066
34.3219 0.999632 -0.0285846 1.0003 -0.0285783
34.479 0.999632 -0.0284574 1.0003 -0.0284511
34.6361 0.999632 -0.0283312 1.00031 -0.028325
34.7931 0.999631 -0.0282062 1.00031 -0.0282001
34.9502 0.999631 -0.0280822 1.00031 -0.0280762
35.1073 0.999631 -0.0279593 1.00031 -0.0279533
35.2644 0.999631 -0.0278375 1.00031 -0.0278316
35.4215 0.999631 -0.0277167 1.00031 -0.0277109
35.5785 0.99963 -0.0275969 1.00031 -0.0275912
35.7356 0.99963 -0.0274782 1.00031 -0.0274725
35.8927 0.99963 -0.0273605 1.00031 -0.0273548
36.0498 0.99963 -0.0272437 1.00031 -0.0272382
36.2069 0.99963 -0.027128 1.00031 -0.0271225
36.3639 0.99963 -0.0270132 1.00031 -0.0270077
36.521 0.999629 -0.0268994 1.00031 -0.026894
36.6781 0.999629 -0.0267865 1.00031 -0.0267811
36.8352 0.999629 -0.0266745 1.00031 -0.0266693
36.9923 0.999629 -0.0265635 1.00031 -0.0265583
37.1493 0.999629 -0.0264534 1.00031 -0.0264482
