 0.0000     16.0611     14.7166     15.1506     14.7169     15.1510      
16.0611      0.0000     15.1506     14.7166     15.1510     14.7169      
14.7166     15.1506      0.0000     16.0611     14.7136     15.1477      
15.1506     14.7166     16.0611      0.0000     15.1477     14.7136      
14.7169     15.1510     14.7136     15.1477      0.0000     16.0614      
15.1510     14.7169     15.1477     14.7136     16.0614      0.0000
