-10.0	-1.445439623183665	0.02277947107492706	-1.4955246820519008	-0.006630053347027209	-3.183117533100167	-0.011284576220137392
-9.8	-1.4554354305410673	0.028570056158486123	-1.508194013447259	-0.00811852616210093	-3.204862485539433	-0.014094360688086283
-9.6	-1.4681319021574115	0.034509979065353066	-1.5214050267262014	-0.009868092127141834	-3.227994077163939	-0.017502777265111652
-9.4	-1.481081995010963	0.038776189499607525	-1.5356849909209798	-0.011634667686387483	-3.253562100108754	-0.021140061619171147
-9.2	-1.4949620187719157	0.04543508426931768	-1.5509954929610323	-0.014234589632537167	-3.281633811611872	-0.02657305830846307
-9.0	-1.5117178755703868	0.05148287261812827	-1.5671160532487125	-0.017208883162982788	-3.311988267630624	-0.033100764360346646
-8.8	-1.5288773852031605	0.059340857280025486	-1.5846386835610335	-0.02133181192073398	-3.345918026094994	-0.04246192637019565
-8.6	-1.5512577606362816	0.06782398252084827	-1.6025451348763884	-0.026473276448453306	-3.3816158328629644	-0.05468608235295312
-8.4	-1.5739333314780701	0.07421922597519177	-1.6223102717255014	-0.03228729456139032	-3.422359940229194	-0.06966842396327065
-8.2	-1.6016214072968564	0.08202753851237711	-1.642494546205139	-0.039975537746049714	-3.4651499003456445	-0.09044342758806893
-8.0	-1.629437748280023	0.08648642376434253	-1.6649406182508057	-0.048686395796283796	-3.5143687432466795	-0.11656813830138633
-7.8	-1.6631830900986397	0.09373669417931985	-1.68685766935043	-0.06051094748770003	-3.562609586054606	-0.15354701867876736
-7.6	-1.7053102857197464	0.0969749097042587	-1.7073534150827534	-0.07268966190229156	-3.6074393179703277	-0.19520557394744692
-7.4	-1.7482210749347162	0.09657434743728097	-1.7305127455003904	-0.0857820508549955	-3.6578584129810423	-0.2463815746978203
-7.2	-1.7969637609206108	0.09534301073228664	-1.7537657423782074	-0.10238124149113452	-3.702594643664425	-0.3137640641854978
-7.0	-1.8484233874000138	0.09362126539372746	-1.777272422953339	-0.1246832411985365	-3.733423641801242	-0.40276919190756477
-6.8	-1.9132206422694527	0.0810389617946566	-1.8017855662076778	-0.14447695668246585	-3.7592698149948167	-0.49105367231655755
-6.6	-1.9812622191830833	0.057403111809843546	-1.826112081448727	-0.16648272482973742	-3.768537864420426	-0.5846209339093955
-6.4	-2.0653193732544386	0.02755125943749533	-1.8495813991359489	-0.18834693394487884	-3.765126496981104	-0.6723999409472751
-6.2	-2.154204716175191	-0.02779371719499585	-1.8774819497565165	-0.21561247421026325	-3.747400718531449	-0.7701937929726592
-6.0	-2.2530703071539615	-0.09698247625706129	-1.891984825742087	-0.25594211194167343	-3.683671833614105	-0.843889167046244
-5.8	-2.3291606571184986	-0.279011440396084	-1.9072824143080558	-0.286435984836978	-3.6427577915278833	-0.8995727569124725
-5.6	-2.3083519496467773	-0.4123903818681632	-1.923491382521985	-0.31990010705596117	-3.599847201650292	-0.9528306059760809
-5.4	-2.242766000470858	-0.5578011076033149	-1.9468387500915982	-0.35925487008926293	-3.5556266001596053	-1.014575910533791
-5.2	-2.192226145988961	-0.6626244374020562	-1.966935429748311	-0.40777044914523525	-3.500796454459037	-1.06992203533829
-5.0	-2.1053107322554236	-0.7139042242228182	-1.9706894597886362	-0.44581476761912375	-3.455622856507741	-1.0949432256596412
-4.8	-2.0681945505568273	-0.7152151273779856	-1.9784641209787464	-0.46941069646163974	-3.4322572353653875	-1.116280344130153
-4.6	-2.033371317243049	-0.7231103769520372	-1.9967840256426057	-0.5028293007033697	-3.4046425357172163	-1.1529161829876018
-4.4	-1.9769580993153526	-0.7494318686433935	-1.9944156936898008	-0.5526463320661138	-3.3529116441640743	-1.1745931075340152
-4.2	-1.950396365350112	-0.731356375268341	-2.014085184270337	-0.6040097102235493	-3.3144986776919456	-1.2173080430987016
-4.0	-1.9579943187301496	-0.7662429677592089	-2.0175218593725113	-0.6547408755820452	-3.2726583349873324	-1.2438345413710785
-3.8	-1.988239167417881	-0.7529163126000739	-2.0462219063416516	-0.6866827638328421	-3.259945060482928	-1.281285049735322
-3.6	-2.0559657723782943	-0.8262534635961233	-2.0896454375619378	-0.7749874913942837	-3.2134345754446794	-1.350579959741832
-3.4	-2.0434574485224646	-0.8318292574848867	-2.0813600116841253	-0.8312926016362367	-3.172300638837531	-1.3686999712143275
-3.2	-2.076895659314439	-0.8839692760857425	-2.0825774732669853	-0.9243707080476012	-3.115442593039169	-1.4097472176047403
-3.0	-2.061633434832193	-1.003871504187509	-2.050736379720968	-1.0008195095545644	-3.057764992504279	-1.4259308741443795
-2.8	-2.050735028335251	-1.0606245589325676	-2.0540232475300506	-1.1008882105683628	-3.0065096823978252	-1.473481006019227
-2.6	-2.0798044733219223	-1.2532794160250373	-1.9825877418136413	-1.2129268617611253	-2.918016723936706	-1.4907074977885726
-2.4	-2.0173081200392615	-1.2957949973922274	-1.951157153551194	-1.2897605441986082	-2.867104605038994	-1.5121235297768019
-2.2	-2.012805428481371	-1.4122738250174534	-1.8703027619767811	-1.376288728421999	-2.789314954826471	-1.5152716199810918
-2.0	-1.8677657752562549	-1.46052967514858	-1.7968912751186916	-1.432308891321612	-2.7310695137793943	-1.505390758866133
-1.8	-1.8226266283289698	-1.5289617959588657	-1.7083203556537878	-1.5072037795493933	-2.6629332946594473	-1.4945138100380333
-1.6	-1.6932216703831513	-1.6147818483628993	-1.6093582064451302	-1.5478710893301175	-2.6118370702937046	-1.4561690798465168
-1.4	-1.5933870718980445	-1.6756240337949697	-1.5007305647155034	-1.593157695783816	-2.5909362945389676	-1.4028403828658085
-1.2	-1.4685066041753496	-1.7170810665254967	-1.407664518571908	-1.6181649080709162	-2.619663370147193	-1.3982317027378814
-1.0	-1.3534994471073372	-1.7239616415855776	-1.2597766935381984	-1.6256942816422701	-2.64655552990231	-1.3820120325756198
-0.8	-1.2726368624473543	-1.7857575350362365	-1.2398526548713031	-1.626799546089783	-2.7368173413448083	-1.5700237303442715
-0.6	-1.0162327016064918	-1.6218836967744328	-0.9348226550846757	-1.5173292652732107	-2.5425157706191905	-1.618503093632005
-0.4	-1.0793453901063672	-1.8462263491001243	-1.1341576282033188	-1.7154876805316426	-2.6709363740251355	-1.7184390362100181
