-6.2	-0.21819088445482887	-0.047255769794838795	-0.20276758414795215	-0.04948657541291372	-0.26240283401868403	-0.15930597790317	-0.2658811368721715	-0.16493565444646416
-6.0	-0.22596908924625547	-0.061087488518522186	-0.20631893565418155	-0.05859731027865972	-0.2512363156859387	-0.17366340239147846	-0.2543487287732632	-0.17930784104809042
-5.8	-0.22829794473453827	-0.07833984546040292	-0.21000091757088818	-0.06541670522309034	-0.24463285030271498	-0.18454366717093423	-0.2475470475190696	-0.1902656220527894
-5.6	-0.2267214587094759	-0.09054392229358631	-0.21391414937965303	-0.07285694200816177	-0.2380464371822659	-0.1951374073416921	-0.24080320865404206	-0.20096948107640294
-5.4	-0.22349882394632956	-0.10158638016342944	-0.21947634850881775	-0.08150255675989837	-0.23195139405689466	-0.20744401557451228	-0.23458905898594387	-0.21345763150740238
-5.2	-0.22161901584276736	-0.11244086924883914	-0.22438266243010696	-0.09212386729109924	-0.22436005482253724	-0.2192456916980004	-0.226885564299947	-0.22549143757789905
-5.0	-0.21767758558672243	-0.11699856437146215	-0.22558967364315036	-0.10048787463477736	-0.2175492423450747	-0.22568799629937866	-0.21996051635079134	-0.23210565132499497
-4.8	-0.2185432538235707	-0.119218070107722	-0.22755052578984672	-0.10558365182837168	-0.21451472281301487	-0.23062978932483955	-0.21688500726844093	-0.23718473170387336
-4.6	-0.2215166963019253	-0.12288241771972162	-0.2319186316955192	-0.11265951209020172	-0.21172879020948607	-0.23859137207034342	-0.21409186042438344	-0.24537534233448446
-4.4	-0.22016044153193665	-0.12934968177449602	-0.2320274127284953	-0.12343761261305161	-0.204026064801077	-0.24567015132375988	-0.2062329941154637	-0.2527355553998257
-4.2	-0.2267268485574052	-0.13467028291836902	-0.23693314793611545	-0.1340976213694196	-0.20035744271399325	-0.2559651538733771	-0.20255819701505898	-0.26341384967331627
-4.0	-0.2289012511244724	-0.14440994333580326	-0.23843838676362578	-0.14467487823076206	-0.19517805668318075	-0.264050743092344	-0.19728970702470888	-0.2718680843046283
-3.8	-0.2380071285465453	-0.14897291424905887	-0.2448773242940164	-0.15079682486355853	-0.1963335997059012	-0.2717114577118077	-0.19860477206817062	-0.2798230670576874
-3.6	-0.24949398893023977	-0.16676899981039758	-0.2550208698053064	-0.16778387151031726	-0.1955657492827445	-0.2881104086562072	-0.1981053665625674	-0.2969787451444533
-3.4	-0.25313738425751764	-0.17545771469520255	-0.25443746004049633	-0.17884804257859563	-0.19088673833210756	-0.29588561425827	-0.19334866910414242	-0.305252027610853
-3.2	-0.26063437973076453	-0.19451249925730366	-0.25671375484507125	-0.19624780048256113	-0.1869725206747623	-0.310134824555772	-0.18951933756570247	-0.3204189928013578
-3.0	-0.2530145708601209	-0.21208625847502854	-0.25313065932403667	-0.21086089683720233	-0.17998084774196596	-0.3215964641503632	-0.1823096314289623	-0.3328037752094281
-2.8	-0.26181488012072307	-0.2267839183833014	-0.25711717885050617	-0.22780210796883266	-0.18013745984463528	-0.3382774612518861	-0.18285479174069547	-0.35075943109423746
-2.6	-0.24530932889748477	-0.26093672791676625	-0.25074331360904606	-0.24878051065868487	-0.17011596951068592	-0.35973491815052927	-0.1723902223178561	-0.3744043520638653
-2.4	-0.24910802565328663	-0.2707139985076847	-0.25047472122790637	-0.26196310255955235	-0.16807890258768454	-0.3760172404071344	-0.17041008224390464	-0.39246727001802545
-2.2	-0.23667052544410344	-0.2986449505010479	-0.2453181521380413	-0.27968841845292935	-0.1582513623634464	-0.40048173780690854	-0.15969368715520962	-0.42012267789508173
-2.0	-0.2343478460324473	-0.3022086977976064	-0.24061961773794327	-0.2930951397809501	-0.14770888526215462	-0.4219427170271104	-0.1473857269021739	-0.44478114028748283
-1.8	-0.23028451168187664	-0.32752170492077665	-0.23891659126830583	-0.3114021897656556	-0.13580919991555745	-0.4575175473840739	-0.1326228857663779	-0.48554455126851903
-1.6	-0.21708581964457838	-0.33728202389412726	-0.2321738760919421	-0.32877662281178793	-0.10929994494343301	-0.49175598050395497	-0.09817290386592761	-0.5257557494719156
-1.4	-0.21276042784804972	-0.3551544791793723	-0.2324806616310898	-0.3467451081719525	-0.07393454546310031	-0.5457633266589323	-0.04609365119648444	-0.5804210340271901
-1.2	-0.20399498390264476	-0.3738037030922697	-0.22555773660547088	-0.373291897289356	0.00864233005929091	-0.5737722815685665	0.04809828608912954	-0.6016384356315808
-1.0	-0.20218484541207657	-0.3943545073216384	-0.22882553481898962	-0.3890551765097448	0.09264013038887166	-0.5855751510146175	0.14711725267131637	-0.5751281781848251
-0.8	-0.1802245672372495	-0.42209397950251254	-0.21188356161945912	-0.4400149190953048	0.17058639117103072	-0.501195213830659	0.18201325032337204	-0.5170704918211086
-0.6	-0.21727199975410025	-0.45257497783285017	-0.2515857600937747	-0.4509522884646631	0.18179288826920717	-0.49056457973856943	0.24243547955607703	-0.4718691123891326
-0.4	-0.12910569198985675	-0.47410268090677543	-0.13368807903945037	-0.5105810385748565	0.2355237472313852	-0.40912146950939743	0.19133035275658772	-0.4040829902993873
-0.2	-0.2948141182647764	-0.6744239054579337	-0.35458772133102484	-0.7128455193169496	0.15591887349967734	-0.48812299380133267	0.30400210033394476	-0.3742019521519094
0.0	-0.02524676700096158	-0.5540000961992438	-0.026796394395408412	-0.6151852582606359	0.22618569447491066	-0.33922975847340747	0.20062683173489262	-0.467000587624234
0.2	0.3477965419389116	-0.56613576980961	0.40654484731639834	-0.5802197536229781	0.30355668767327104	-0.3835725799381872	0.2548413003175518	-0.330576110550322
0.4	0.15728582947849584	-0.490997772711743	0.19044600486949612	-0.5243376614920559	0.24203680868521465	-0.31063013659198474	0.26539253910981364	-0.32913914729745186
0.6	0.20383082964505686	-0.4568266975627487	0.24203178856169766	-0.4615048377389227	0.2506749242126001	-0.3141987553395329	0.28360412751782565	-0.2976371866028025
0.8	0.1896147559707887	-0.41349121784929876	0.21176196223698968	-0.4232808656286516	0.2649521809456168	-0.28717359485203514	0.27573525400416604	-0.2952561382214031
1.0	0.20392377309397147	-0.3971018887220009	0.2317912377595862	-0.3922513980723095	0.2643827714075825	-0.2791481373265899	0.2905933243318426	-0.2648674370680531
1.2	0.2046744231083852	-0.3675735273895438	0.22644050422407336	-0.36765823099546024	0.27525385508857425	-0.25940837961431207	0.30038527131132037	-0.25059901574488286
1.4	0.21630747772712255	-0.35363260316090905	0.23263544957818963	-0.34688629188087095	0.28463337851302783	-0.24174478472061262	0.3130891208980403	-0.223626349294468
1.6	0.21971122497995674	-0.33066748156474796	0.23454517706623226	-0.32648220506846004	0.2934861058420885	-0.21863036971016264	0.3196971041187765	-0.19160677489235853
1.8	0.2314800535079086	-0.32667924923078256	0.23933830089406974	-0.31024143789215247	0.3021080923182849	-0.1929782892585018	0.32034152880085653	-0.1562160412121099
2.0	0.23629024700285112	-0.2991997884337552	0.2424543480860411	-0.29174186018931897	0.2988946989438184	-0.16010715504325893	0.30251837935010495	-0.1231703771448991
2.2	0.23867440539051055	-0.2957869148856718	0.24550483772971438	-0.2782552447051191	0.2912294079294056	-0.1370858704369331	0.2869920408919626	-0.10488615393650486
2.4	0.25012364473366105	-0.2687052886094195	0.2504730004215649	-0.261776523478801	0.27813411522336307	-0.11314191252811277	0.26881690204238345	-0.08796610845034442
2.6	0.2500451699109659	-0.2574069523781145	0.2526216621070914	-0.24359817600539102	0.2601625929040227	-0.0974303294753409	0.25018169733973755	-0.07845794588618246
2.8	0.26246182861680956	-0.2263592096681509	0.2581999808591918	-0.2270749459700103	0.24770225592853815	-0.08375636485520281	0.2373104591867507	-0.06883698924405948
3.0	0.25853787927509053	-0.2130883866977426	0.25645540024154573	-0.2099534270259089	0.2336455980002305	-0.07800785580099162	0.22443972488009223	-0.06574530059541696
3.2	0.25976406115087314	-0.19264324388447612	0.25874673638281653	-0.19522676186480628	0.22483024443027713	-0.0709219441894592	0.21596908243349572	-0.06055457625276059
3.4	0.2574400390949916	-0.17782811879155278	0.258638399589954	-0.17982972844481948	0.21606255565992116	-0.06548178393509999	0.20775631008960838	-0.0566192366131561
3.6	0.24336291093605225	-0.16001625728347857	0.24687919421955984	-0.16297741431606638	0.20346217212398018	-0.0648103355910451	0.19650893919508172	-0.057077749881663774
3.8	0.23809510637922066	-0.1488642979726811	0.24523173499551418	-0.14954351948390804	0.19717062979083272	-0.06013012695433682	0.19051662953223603	-0.053346671258967165
4.0	0.2311572039508608	-0.1400179630465875	0.24030823441697022	-0.1401961471614827	0.19163403228817408	-0.058174138391783606	0.1853941461649314	-0.051955611596355505
4.2	0.22596745043664138	-0.1334866307914195	0.23657680979549572	-0.13127715975272924	0.18697810004472448	-0.05571885384115904	0.18102561733058642	-0.05002171819531107
4.4	0.22265594642304046	-0.12844497101781105	0.23579570826233362	-0.12146856023709948	0.18353779153426425	-0.05179410544808898	0.17767864332368258	-0.046654071634319
4.6	0.21911452523589495	-0.12548244419401405	0.22956951896060013	-0.11652819253247153	0.17937727215308819	-0.051481939962338547	0.1738732787505815	-0.04659059585884608
4.8	0.21808077434675566	-0.11955327336142364	0.22763086840320793	-0.10686608534604461	0.1758722426307519	-0.0477124919767437	0.17048520562718505	-0.043320872223811424
5.0	0.21962406843276472	-0.11488211659616314	0.2259106653648635	-0.09724143327092355	0.17272209847290437	-0.043817237310107254	0.16742915423679186	-0.03989708566149757
5.2	0.22004578520824147	-0.10896354605689466	0.22150968176231173	-0.08933379141368977	0.1689448321484095	-0.041194849612242	0.16385952271987347	-0.03764471607960612
5.4	0.22403340299445496	-0.09778794150397387	0.21826022513083257	-0.07799517204035353	0.1651761396098926	-0.03656541371262555	0.16022900858101463	-0.03352432477680465
5.6	0.2267432836110897	-0.09256065943637641	0.21468601606783586	-0.0737757471359809	0.16272692453858084	-0.03520927444161021	0.15792908660693808	-0.03235437418289273
5.8	0.229100931127241	-0.07606409041748735	0.21071283896888152	-0.06437040622980338	0.15928110882572424	-0.03131884314566645	0.1546344776108705	-0.02886451222270069
6.0	0.22586146523331782	-0.058894960136504027	0.20698791265396552	-0.056209718478970924	0.15629829633343367	-0.027835988578076395	0.15178702479715447	-0.025719149711202684
6.2	0.21553252704759948	-0.04860177589113385	0.20013248621242882	-0.050924276123534284	0.15218473149001557	-0.026031521502624146	0.14793176529451169	-0.024138575582685038
6.4	0.2065135380821126	-0.03846259662647442	0.19470480401774642	-0.04322426841699478	0.14853034885194866	-0.02263842378883319	0.14446610393661813	-0.021055147398133616
6.6	0.19873947103477727	-0.03161063008931569	0.19021178829997748	-0.03759218332880107	0.14562413293370177	-0.020078873566955684	0.141713799807159	-0.018718367851590072
6.8	0.1902676235803024	-0.026407068478062165	0.1841082139768899	-0.032721082843407856	0.14192280294244256	-0.017938269481514807	0.13822390633332526	-0.016772426230958426
7.0	0.1826326063583381	-0.021493960892113233	0.1784225559776278	-0.0274500675786891	0.1384009977759508	-0.015408109641383274	0.1348928585913909	-0.014446003173842712
7.2	0.17589363474141928	-0.01841296050988432	0.17324448867842618	-0.024130826765194742	0.1352654050554706	-0.013832557071813892	0.13193138854486103	-0.012999821133503585
7.4	0.16904711376318252	-0.015481488745886087	0.16743069837080254	-0.020677768487457903	0.13171516672099254	-0.012129435778363234	0.12857360001102924	-0.011429278381230808
7.6	0.1632202848473457	-0.012454538471380453	0.16263218484088143	-0.01690365863081251	0.12871064508191576	-0.010101670864532404	0.12572315027925302	-0.009539121858660236
7.8	0.15730277423991476	-0.010254742880770685	0.15729734517090568	-0.014089321762640042	0.12538956671134002	-0.00859216047586762	0.12257327993491486	-0.008132690513250908
8.0	0.1515515444369661	-0.008142302435466778	0.15187924218202234	-0.011303790108604073	0.12197059223998566	-0.0070337353364336415	0.11932495694000513	-0.006673231387619793
8.2	0.14638618387809813	-0.006686510521646401	0.1470285470881255	-0.009380124788877517	0.11887971761550808	-0.005940895195821054	0.11638469519915116	-0.005648069653320148
8.4	0.14132187238054134	-0.005405248299004681	0.1420904214502411	-0.007623406050173805	0.11569005760027055	-0.0049144079980442896	0.11334545112792016	-0.004681904054882051
8.6	0.13666768018473838	-0.004336644946730542	0.13752366964088886	-0.006128429035796229	0.11269874037914134	-0.004014692481925575	0.11049039209936629	-0.0038320323494834114
8.8	0.13225511587552544	-0.0036297800885238653	0.1331157276403687	-0.005136633815307769	0.10977612931831428	-0.0034167683663194493	0.10769682812113146	-0.0032672322708719626
9.0	0.12815320384918868	-0.0029785577901282555	0.12899904203180085	-0.004200915829796095	0.10700842877190164	-0.002833924641237631	0.1050469286671487	-0.002714443803644443
9.2	0.12434997994493845	-0.002437627342854972	0.1251748536267248	-0.0034092417017608386	0.10440501302775035	-0.0023297162833016243	0.1025505783275972	-0.002234936755031025
9.4	0.12079848232685443	-0.0020492130204678638	0.12159681221457608	-0.002842388852878919	0.10194122667852028	-0.001965662097469253	0.10018487811369264	-0.0018883896466717102
9.6	0.11742913390953454	-0.0016902125218256536	0.11816810659217772	-0.0023063934048645884	0.09955345396144998	-0.00161313464641874	0.09788905339588834	-0.001551824636253671
9.8	0.11425752506464074	-0.0014103689191931237	0.11492895159285936	-0.0018872069873680924	0.09727386652439317	-0.0013339894988667266	0.0956944798104214	-0.001284920300767242
