0.0	-2.08232807669	-2.08232807669	
0.04	-1.92345566119	-1.92345566119	
0.08	-1.78104721026	-1.78104721026	
0.12	-1.65313387806	-1.65313387806	
0.16	-1.53800498393	-1.53800498393	
0.2	-1.43417180322	-1.43417180322	
0.24	-1.34033671114	-1.34033671114	
0.28	-1.25536685358	-1.25536685358	
0.32	-1.17827165096	-1.17827165096	
0.36	-1.10818355156	-1.10818355156	
0.4	-1.04434154292	-1.04434154292	
0.44	-0.986077007291	-0.986077007291	
0.48	-0.932801571502	-0.932801571502	
0.52	-0.883996656021	-0.883996656021	
0.56	-0.839204473517	-0.839204473517	
0.6	-0.798020265371	-0.798020265371	
0.64	-0.760085596868	-0.760085596868	
0.68	-0.72508255887	-0.72508255887	
0.72	-0.69272874664	-0.69272874664	
0.76	-0.662772905791	-0.662772905791	
0.8	-0.634991151607	-0.634991151607	
0.84	-0.609183681823	-0.609183681823	
0.88	-0.585171914591	-0.585171914591	
0.92	-0.562795993295	-0.562795993295	
0.96	-0.541912608262	-0.541912608262	
1.0	-0.522393092594	-0.522393092594	
1.04	-0.504121755375	-0.504121755375	
1.08	-0.48699442075	-0.48699442075	
1.12	-0.470917145716	-0.470917145716	
1.16	-0.455805093307	-0.455805093307	
1.2	-0.441581541007	-0.441581541007	
1.24	-0.428177007043	-0.428177007043	
1.28	-0.415528479519	-0.415528479519	
1.32	-0.403578735417	-0.403578735417	
1.36	-0.392275738205	-0.392275738205	
1.4	-0.381572104288	-0.381572104288	
1.44	-0.371424629842	-0.371424629842	
1.48	-0.361793870657	-0.361793870657	
1.52	-0.352643768583	-0.352643768583	
1.56	-0.343941318984	-0.343941318984	
1.6	-0.335656274348	-0.335656274348	
1.64	-0.327760879778	-0.327760879778	
1.68	-0.320229636653	-0.320229636653	
1.72	-0.313039091204	-0.313039091204	
1.76	-0.306167645141	-0.306167645141	
1.8	-0.299595385843	-0.299595385843	
1.84	-0.293303933894	-0.293303933894	
1.88	-0.287276306038	-0.287276306038	
1.92	-0.281496791859	-0.281496791859	
1.96	-0.275950842666	-0.275950842666	
2.0	-0.270624971274	-0.270624971274	
2.04	-0.265506661508	-0.265506661508	
2.08	-0.260584286392	-0.260584286392	
2.12	-0.255847034105	-0.255847034105	
2.16	-0.251284840904	-0.251284840904	
2.2	-0.246888330281	-0.246888330281	
2.24	-0.242648757723	-0.242648757723	
2.28	-0.238557960499	-0.238557960499	
2.32	-0.234608311977	-0.234608311977	
2.36	-0.230792680014	-0.230792680014	
2.4	-0.227104389018	-0.227104389018	
2.44	-0.223537185323	-0.223537185323	
2.48	-0.220085205556	-0.220085205556	
2.52	-0.216742947711	-0.216742947711	
2.56	-0.213505244672	-0.213505244672	
2.6	-0.210367239951	-0.210367239951	
2.64	-0.207324365438	-0.207324365438	
2.68	-0.204372320978	-0.204372320978	
2.72	-0.201507055609	-0.201507055609	
2.76	-0.198724750296	-0.198724750296	
2.8	-0.196021802055	-0.196021802055	
2.84	-0.193394809315	-0.193394809315	
2.88	-0.190840558423	-0.190840558423	
2.92	-0.188356011197	-0.188356011197	
2.96	-0.185938293415	-0.185938293415	
3.0	-0.183584684193	-0.183584684193	
3.04	-0.181292606142	-0.181292606142	
3.08	-0.179059616261	-0.179059616261	
3.12	-0.1768833975	-0.1768833975	
3.16	-0.174761750932	-0.174761750932	
3.2	-0.172692588489	-0.172692588489	
3.24	-0.170673926217	-0.170673926217	
3.28	-0.168703878003	-0.168703878003	
3.32	-0.166780649744	-0.166780649744	
3.36	-0.164902533921	-0.164902533921	
3.4	-0.163067904533	-0.163067904533	
3.44	-0.161275212394	-0.161275212394	
3.48	-0.159522980725	-0.159522980725	
3.52	-0.157809801059	-0.157809801059	
3.56	-0.156134329398	-0.156134329398	
3.6	-0.154495282639	-0.154495282639	
3.64	-0.152891435212	-0.152891435212	
3.68	-0.151321615955	-0.151321615955	
3.72	-0.149784705168	-0.149784705168	
3.76	-0.148279631862	-0.148279631862	
3.8	-0.146805371184	-0.146805371184	
3.84	-0.145360941989	-0.145360941989	
3.88	-0.143945404573	-0.143945404573	
3.92	-0.142557858534	-0.142557858534	
3.96	-0.141197440768	-0.141197440768	
4.0	-0.139863323585	-0.139863323585	
4.04	-0.138554712928	-0.138554712928	
4.08	-0.137270846708	-0.137270846708	
4.12	-0.136010993229	-0.136010993229	
4.16	-0.134774449703	-0.134774449703	
4.2	-0.133560540855	-0.133560540855	
4.24	-0.1323686176	-0.1323686176	
4.28	-0.131198055803	-0.131198055803	
4.32	-0.130048255099	-0.130048255099	
4.36	-0.128918637787	-0.128918637787	
4.4	-0.127808647777	-0.127808647777	
4.44	-0.126717749597	-0.126717749597	
4.48	-0.125645427458	-0.125645427458	
4.52	-0.12459118436	-0.12459118436	
4.56	-0.123554541256	-0.123554541256	
4.6	-0.122535036247	-0.122535036247	
4.64	-0.121532223835	-0.121532223835	
4.68	-0.1205456742	-0.1205456742	
4.72	-0.119574972524	-0.119574972524	
4.76	-0.118619718341	-0.118619718341	
4.8	-0.117679524931	-0.117679524931	
4.84	-0.116754018735	-0.116754018735	
4.88	-0.1158428388	-0.1158428388	
4.92	-0.114945636258	-0.114945636258	
4.96	-0.114062073824	-0.114062073824	
5.0	-0.113191825322	-0.113191825322	
5.04	-0.112334575231	-0.112334575231	
5.08	-0.111490018255	-0.111490018255	
5.12	-0.110657858916	-0.110657858916	
5.16	-0.109837811157	-0.109837811157	
5.2	-0.109029597977	-0.109029597977	
5.24	-0.10823295107	-0.10823295107	
5.28	-0.10744761049	-0.10744761049	
5.32	-0.106673324329	-0.106673324329	
5.36	-0.105909848405	-0.105909848405	
5.4	-0.105156945969	-0.105156945969	
5.44	-0.104414387426	-0.104414387426	
5.48	-0.103681950066	-0.103681950066	
5.52	-0.102959417805	-0.102959417805	
5.56	-0.102246580943	-0.102246580943	
5.6	-0.101543235928	-0.101543235928	
5.64	-0.100849185131	-0.100849185131	
5.68	-0.100164236632	-0.100164236632	
5.72	-0.0994882040171	-0.0994882040171	
5.76	-0.0988209061771	-0.0988209061771	
5.8	-0.0981621671229	-0.0981621671229	
5.84	-0.0975118158038	-0.0975118158038	
5.88	-0.0968696859346	-0.0968696859346	
5.92	-0.0962356158304	-0.0962356158304	
5.96	-0.0956094482471	-0.0956094482471	
6.0	-0.0949910302297	-0.0949910302297	
6.04	-0.0943802129658	-0.0943802129658	
6.08	-0.0937768516455	-0.0937768516455	
6.12	-0.0931808053268	-0.0931808053268	
6.16	-0.0925919368064	-0.0925919368064	
6.2	-0.0920101124954	-0.0920101124954	
6.24	-0.0914352023008	-0.0914352023008	
6.28	-0.0908670795101	-0.0908670795101	
6.32	-0.0903056206819	-0.0903056206819	
6.36	-0.0897507055397	-0.0897507055397	
6.4	-0.0892022168708	-0.0892022168708	
6.44	-0.0886600404275	-0.0886600404275	
6.48	-0.0881240648341	-0.0881240648341	
6.52	-0.0875941814955	-0.0875941814955	
6.56	-0.0870702845105	-0.0870702845105	
6.6	-0.0865522705878	-0.0865522705878	
6.64	-0.0860400389652	-0.0860400389652	
6.68	-0.0855334913319	-0.0855334913319	
6.72	-0.0850325317535	-0.0850325317535	
6.76	-0.0845370665998	-0.0845370665998	
6.8	-0.0840470044751	-0.0840470044751	
6.84	-0.0835622561517	-0.0835622561517	
6.88	-0.0830827345042	-0.0830827345042	
6.92	-0.0826083544482	-0.0826083544482	
6.96	-0.0821390328795	-0.0821390328795	
7.0	-0.0816746886163	-0.0816746886163	
7.04	-0.0812152423433	-0.0812152423433	
7.08	-0.0807606165572	-0.0807606165572	
7.12	-0.0803107355151	-0.0803107355151	
7.16	-0.079865525184	-0.079865525184	
7.2	-0.0794249131918	-0.0794249131918	
7.24	-0.0789888287807	-0.0789888287807	
7.28	-0.0785572027616	-0.0785572027616	
7.32	-0.0781299674704	-0.0781299674704	
7.36	-0.0777070567255	-0.0777070567255	
7.4	-0.0772884057868	-0.0772884057868	
7.44	-0.0768739513161	-0.0768739513161	
7.48	-0.0764636313389	-0.0764636313389	
7.52	-0.0760573852072	-0.0760573852072	
7.56	-0.0756551535639	-0.0756551535639	
7.6	-0.0752568783077	-0.0752568783077	
7.64	-0.0748625025599	-0.0748625025599	
7.68	-0.0744719706319	-0.0744719706319	
7.72	-0.0740852279936	-0.0740852279936	
7.76	-0.0737022212429	-0.0737022212429	
7.8	-0.0733228980767	-0.0733228980767	
7.84	-0.0729472072616	-0.0729472072616	
7.88	-0.0725750986068	-0.0725750986068	
7.92	-0.0722065229374	-0.0722065229374	
7.96	-0.0718414320679	-0.0718414320679	
8.0	-0.0714797787774	-0.0714797787774	
8.04	-0.0711215167851	-0.0711215167851	
8.08	-0.0707666007268	-0.0707666007268	
8.12	-0.0704149861318	-0.0704149861318	
8.16	-0.0700666294007	-0.0700666294007	
8.2	-0.0697214877839	-0.0697214877839	
8.24	-0.0693795193606	-0.0693795193606	
8.28	-0.0690406830186	-0.0690406830186	
8.32	-0.0687049384346	-0.0687049384346	
8.36	-0.0683722460547	-0.0683722460547	
8.4	-0.0680425670765	-0.0680425670765	
8.44	-0.0677158634306	-0.0677158634306	
8.48	-0.0673920977634	-0.0673920977634	
8.52	-0.0670712334198	-0.0670712334198	
8.56	-0.0667532344269	-0.0667532344269	
8.6	-0.0664380654781	-0.0664380654781	
8.64	-0.0661256919173	-0.0661256919173	
8.68	-0.0658160797237	-0.0658160797237	
8.72	-0.0655091954975	-0.0655091954975	
8.76	-0.0652050064453	-0.0652050064453	
8.8	-0.0649034803662	-0.0649034803662	
8.84	-0.0646045856384	-0.0646045856384	
8.88	-0.0643082912062	-0.0643082912062	
8.92	-0.0640145665668	-0.0640145665668	
8.96	-0.0637233817584	-0.0637233817584	
9.0	-0.0634347073479	-0.0634347073479	
9.04	-0.0631485144191	-0.0631485144191	
9.08	-0.0628647745611	-0.0628647745611	
9.12	-0.0625834598578	-0.0625834598578	
9.16	-0.0623045428764	-0.0623045428764	
9.2	-0.0620279966571	-0.0620279966571	
9.24	-0.061753794703	-0.061753794703	
9.28	-0.06148191097	-0.06148191097	
9.32	-0.0612123198569	-0.0612123198569	
9.36	-0.0609449961963	-0.0609449961963	
9.4	-0.0606799152451	-0.0606799152451	
9.44	-0.0604170526756	-0.0604170526756	
9.48	-0.0601563845668	-0.0601563845668	
9.52	-0.0598978873956	-0.0598978873956	
9.56	-0.0596415380291	-0.0596415380291	
9.6	-0.0593873137157	-0.0593873137157	
9.64	-0.059135192078	-0.059135192078	
9.68	-0.0588851511046	-0.0588851511046	
9.72	-0.0586371691428	-0.0586371691428	
9.76	-0.0583912248911	-0.0583912248911	
9.8	-0.0581472973924	-0.0581472973924	
9.84	-0.0579053660268	-0.0579053660268	
9.88	-0.0576654105049	-0.0576654105049	
9.92	-0.0574274108612	-0.0574274108612	
9.96	-0.0571913474477	-0.0571913474477	
10.0	-0.0569572009274	-0.0569572009274	
10.04	-0.0567249522685	-0.0567249522685	
10.08	-0.056494582738	-0.056494582738	
10.12	-0.0562660738964	-0.0562660738964	
10.16	-0.0560394075914	-0.0560394075914	
10.2	-0.0558145659527	-0.0558145659527	
10.24	-0.0555915313866	-0.0555915313866	
10.28	-0.0553702865703	-0.0553702865703	
10.32	-0.0551508144473	-0.0551508144473	
10.36	-0.0549330982219	-0.0549330982219	
10.4	-0.0547171213543	-0.0547171213543	
10.44	-0.054502867556	-0.054502867556	
10.48	-0.054290320785	-0.054290320785	
10.52	-0.054079465241	-0.054079465241	
10.56	-0.0538702853612	-0.0538702853612	
10.6	-0.0536627658156	-0.0536627658156	
10.64	-0.0534568915029	-0.0534568915029	
10.68	-0.0532526475465	-0.0532526475465	
10.72	-0.0530500192899	-0.0530500192899	
