-10.0	0.581606852649	0.00126912889355
-9.9	0.577758643836	0.0022134396169
-9.8	0.573642020553	0.00248736835304
-9.7	0.567435660436	0.0026600397672
-9.6	0.562213651934	0.00452946033353
-9.5	0.556178802583	0.00363995901223
-9.4	0.550328443529	0.00547464931863
-9.3	0.545663735527	0.00656557728251
-9.2	0.539891630351	0.00586177287411
-9.1	0.531812438212	0.00715265553337
-9.0	0.526677746567	0.0100283553246
-8.9	0.519922232559	0.0097354708793
-8.8	0.512573391363	0.0101341879331
-8.7	0.505578465788	0.0113377885874
-8.6	0.497408272777	0.0111595241951
-8.5	0.488048952241	0.0133091788819
-8.4	0.481824495422	0.0136744682527
-8.3	0.473654793176	0.0151652238811
-8.2	0.462630545349	0.0144483534224
-8.1	0.456317169811	0.0168185932699
-8.0	0.444190800841	0.0169569084017
-7.9	0.434593784917	0.0179455231274
-7.8	0.423815976665	0.0189926478468
-7.7	0.412968014577	0.0166138256073
-7.6	0.401470875613	0.0200840905077
-7.5	0.389242849152	0.0168527161467
-7.4	0.37660606267	0.0198276097684
-7.3	0.361966815135	0.0205620815653
-7.2	0.352285846691	0.0179246646915
-7.1	0.334310022532	0.0173540778096
-7.0	0.321374808072	0.0174502109286
-6.9	0.304962782677	0.0175325166638
-6.8	0.287288177346	0.0133525100054
-6.7	0.273104341524	0.0137389662293
-6.6	0.253449507346	0.00996992882032
-6.5	0.234925816508	0.0085359997583
-6.4	0.2158945005	0.00776323816049
-6.3	0.19608133282	0.00263526900209
-6.2	0.17233061226	-0.000234422101647
-6.1	0.151235080277	-0.00512089071012
-6.0	0.127413421037	-0.00996203200282
-5.9	0.101984755762	-0.0165034253331
-5.8	0.0756754365686	-0.0230494024527
-5.7	0.044350155449	-0.0330879744742
-5.6	0.0188235195934	-0.0414089765912
-5.5	-0.0151207778578	-0.0527890761136
-5.4	-0.0412989591005	-0.0685086224041
-5.3	-0.077145191257	-0.0843225487654
-5.2	-0.117137835879	-0.110147791215
-5.1	-0.153089605538	-0.121721396758
-5.0	-0.194663786533	-0.151888102929
-4.9	-0.222709859863	-0.170289799085
-4.8	-0.276029057671	-0.209144488506
-4.7	-0.299173167872	-0.271441104317
-4.6	-0.351522219074	-0.300721259112
-4.5	-0.379847396998	-0.342148658742
-4.4	-0.400194551695	-0.39763266347
-4.3	-0.450203299986	-0.49550793517
-4.2	-0.468100894589	-0.499591505719
-4.1	-0.484463797717	-0.593638980026
-4.0	-0.478069550432	-0.677136194701
-3.9	-0.593531532553	-0.736537394574
-3.8	-0.516016124431	-0.838231128979
-3.7	-0.547037280717	-0.926746882231
-3.6	-0.523696309578	-0.943594799195
-3.5	-0.474448793736	-1.06967508519
-3.4	-0.424348723164	-1.20905725245
-3.3	-0.431500681617	-1.26007345869
-3.2	-0.35170773016	-1.25800561314
-3.1	-0.335562794868	-1.42561860728
-3.0	-0.263214649893	-1.37000225696
-2.9	-0.148273992893	-1.483833823
-2.8	-0.131392757905	-1.53361805945
-2.7	-0.0829347032687	-1.59718544612
-2.6	0.0152797455383	-1.59543661858
-2.5	0.00819921836782	-1.64156276872
-2.4	0.0364011899888	-1.67273710448
-2.3	0.218536424637	-1.64994066668
-2.2	0.173081337773	-1.72466314564
-2.1	0.290041581945	-1.68630418242
-2.0	0.254802095093	-1.75345136756
-1.9	0.364002762318	-1.83951526885
-1.8	0.490079198201	-1.66882266148
-1.7	0.439641859624	-1.87772471325
-1.6	0.592695244593	-1.77483088163
-1.5	0.545971700243	-1.71011085686
-1.4	0.742669866951	-1.82775739053
-1.3	0.709994447488	-1.73133334562
-1.2	0.758296521213	-1.81457152908
-1.1	0.869075552973	-1.68926408637
-1.0	0.875029987303	-1.80071586899
-0.9	0.945624148409	-1.74389133358
-0.8	1.01324401339	-1.82112280455
-0.7	1.03764351056	-1.53340867889
-0.6	0.845542663692	-1.77793780478
-0.5	1.26772023565	-1.28499881418
-0.4	0.86176466099	-1.80219062941
-0.3	1.60334173445	-1.68348815175
-0.2	0.810397142802	-0.995638872507
-0.1	0.784928379046	-1.95134758674
0.0	1.0	-0.226462024597
0.1	1.21507162095	-1.95134758673
0.2	1.1896028572	-0.995638872506
0.3	0.396658265549	-1.68348815175
0.4	1.13823533901	-1.80219062941
0.5	0.732279764354	-1.28499881418
0.6	1.15445733631	-1.77793780478
0.7	0.962356489438	-1.53340867889
0.8	0.986755986609	-1.82112280455
