0.0785398 -0.00246371 -0.411815 -0.00239695 -0.411826
0.235619 -0.0069782 -0.409995 -0.00693507 -0.410007
0.392699 -0.0110411 -0.403973 -0.0109924 -0.404
0.549779 -0.0146104 -0.396862 -0.0145781 -0.396878
0.706858 -0.0177012 -0.38876 -0.0176878 -0.388752
0.863938 -0.0203337 -0.379834 -0.0203434 -0.379837
1.02102 -0.0225537 -0.3703 -0.0225334 -0.370299
1.1781 -0.0243424 -0.360347 -0.0243231 -0.360338
1.33518 -0.0257618 -0.350174 -0.0257458 -0.350135
1.49226 -0.0268447 -0.33988 -0.0268294 -0.339805
1.64934 -0.0275962 -0.329571 -0.0275945 -0.329523
1.80642 -0.0282024 -0.319344 -0.0282028 -0.31932
1.9635 -0.0282986 -0.309334 -0.0283305 -0.309358
2.12058 -0.0285925 -0.299534 -0.0285825 -0.299553
2.27765 -0.0286006 -0.290043 -0.0285576 -0.29006
2.43473 -0.0283309 -0.280873 -0.0282813 -0.280899
2.59181 -0.0279574 -0.272032 -0.027911 -0.272061
2.74889 -0.0275651 -0.263533 -0.0275196 -0.263552
2.90597 -0.0271555 -0.255385 -0.0271067 -0.255383
3.06305 -0.026706 -0.24759 -0.0266525 -0.247561
3.22013 -0.0262015 -0.240142 -0.0261445 -0.240083
3.37721 -0.0256414 -0.233027 -0.0255836 -0.232943
3.53429 -0.0250351 -0.226233 -0.0249794 -0.226128
3.69137 -0.0243964 -0.219745 -0.0243452 -0.219627
3.84845 -0.0237392 -0.213551 -0.023694 -0.213423
4.00553 -0.0230754 -0.207635 -0.0230369 -0.207504
4.16261 -0.022414 -0.201984 -0.0223822 -0.201854
4.31969 -0.0217618 -0.196587 -0.0217361 -0.19646
4.47677 -0.0211228 -0.191429 -0.0211026 -0.191308
4.63385 -0.0204999 -0.1865 -0.0204841 -0.186385
4.79093 -0.0198944 -0.181787 -0.0198821 -0.18168
4.94801 -0.0193071 -0.177279 -0.0192974 -0.177179
5.10509 -0.0187381 -0.172964 -0.01873 -0.172873
5.26217 -0.0181871 -0.168834 -0.0181801 -0.168751
5.41925 -0.0176539 -0.164877 -0.0176472 -0.164802
5.57633 -0.017138 -0.161084 -0.0171311 -0.161017
5.73341 -0.0166388 -0.157448 -0.0166313 -0.157387
5.89049 -0.016156 -0.153958 -0.0161476 -0.153904
6.04757 -0.0156889 -0.150608 -0.0156794 -0.15056
6.20465 -0.0152372 -0.14739 -0.0152263 -0.147347
6.36173 -0.0148002 -0.144296 -0.014788 -0.144259
6.5188 -0.0143777 -0.141322 -0.0143641 -0.141289
6.67588 -0.0139692 -0.138459 -0.0139541 -0.13843
6.83296 -0.0135741 -0.135703 -0.0135576 -0.135678
6.99004 -0.0131923 -0.133048 -0.0131743 -0.133026
7.14712 -0.0128231 -0.130489 -0.0128038 -0.13047
7.3042 -0.0124663 -0.128021 -0.0124457 -0.128005
7.46128 -0.0121215 -0.125639 -0.0120997 -0.125626
7.61836 -0.0117882 -0.12334 -0.0117653 -0.123329
7.77544 -0.0114662 -0.12112 -0.0114422 -0.12111
7.93252 -0.011155 -0.118974 -0.0111301 -0.118966
8.0896 -0.0108543 -0.116899 -0.0108285 -0.116893
8.24668 -0.0105638 -0.114892 -0.0105372 -0.114888
8.40376 -0.010283 -0.11295 -0.0102557 -0.112947
8.56084 -0.0100117 -0.11107 -0.00998383 -0.111068
8.71792 -0.00974955 -0.109248 -0.00972113 -0.109247
8.875 -0.0094962 -0.107483 -0.00946731 -0.107483
9.03208 -0.00925135 -0.105772 -0.00922205 -0.105773
9.18916 -0.00901469 -0.104113 -0.00898505 -0.104114
9.34624 -0.00878593 -0.102503 -0.00875601 -0.102504
9.50332 -0.00856478 -0.10094 -0.00853463 -0.100942
9.6604 -0.00835096 -0.0994221 -0.00832064 -0.0994249
9.81748 -0.0081442 -0.0979478 -0.00811376 -0.0979511
9.97456 -0.00794424 -0.0965152 -0.00791372 -0.0965189
10.1316 -0.00775084 -0.0951226 -0.00772027 -0.0951266
10.2887 -0.00756373 -0.0937683 -0.00753316 -0.0937726
10.4458 -0.0073827 -0.0924509 -0.00735215 -0.0924554
10.6029 -0.00720751 -0.0911688 -0.00717702 -0.0911736
10.76 -0.00703795 -0.0899208 -0.00700754 -0.0899258
10.917 -0.0068738 -0.0887056 -0.00684351 -0.0887107
11.0741 -0.00671486 -0.0875218 -0.0066847 -0.0875271
11.2312 -0.00656094 -0.0863684 -0.00653094 -0.0863738
11.3883 -0.00641185 -0.0852441 -0.00638203 -0.0852497
