0.0785398 0.999971 -0.00589477 0.999958 -0.00591892
0.235619 0.999992 -0.0169215 0.999966 -0.017011
0.392699 1 -0.0272264 0.99998 -0.0272995
0.549779 1.00003 -0.0367151 0.999968 -0.0368095
0.706858 1.00005 -0.0454515 0.999958 -0.0455612
0.863938 1.00004 -0.0534681 0.999975 -0.053598
1.02102 1.00001 -0.0608247 0.999945 -0.060913
1.1781 1.00002 -0.0674741 0.999931 -0.06757
1.33518 1.00007 -0.0734906 0.999948 -0.0736467
1.49226 1.0001 -0.0789252 0.999925 -0.0790929
1.64934 1.00013 -0.0837128 0.999967 -0.0839042
1.80642 1.00014 -0.0882464 1 -0.0884633
1.9635 1.00012 -0.0914396 1.00005 -0.0918182
2.12058 1.00014 -0.0953846 1.00002 -0.0956037
2.27765 1.00012 -0.0985252 0.999998 -0.0986386
2.43473 1.00007 -0.100798 1 -0.100938
2.59181 1.00003 -0.102718 1 -0.102925
2.74889 1.00002 -0.104547 0.999985 -0.104788
2.90597 1.00003 -0.106272 0.999948 -0.106502
3.06305 1.00006 -0.107792 0.999898 -0.107978
3.22013 1.00009 -0.109025 0.999846 -0.10916
3.37721 1.00012 -0.109944 0.999797 -0.110035
3.53429 1.00014 -0.110565 0.999755 -0.110626
3.69137 1.00016 -0.110925 0.999722 -0.110973
3.84845 1.00016 -0.11107 0.999699 -0.11112
4.00553 1.00016 -0.111044 0.999683 -0.111106
4.16261 1.00016 -0.110882 0.999676 -0.110965
4.31969 1.00015 -0.110613 0.999674 -0.110721
4.47677 1.00014 -0.110259 0.999677 -0.110393
4.63385 1.00013 -0.109835 0.999683 -0.109994
4.79093 1.00012 -0.109352 0.999692 -0.109534
4.94801 1.00011 -0.108818 0.999703 -0.10902
5.10509 1.0001 -0.108239 0.999715 -0.108457
5.26217 1.00009 -0.10762 0.999727 -0.10785
5.41925 1.00008 -0.106964 0.99974 -0.107202
5.57633 1.00007 -0.106273 0.999752 -0.106517
