0 -0.500006 -0.499986
0.04 -0.472908 -0.473297
0.08 -0.448704 -0.448548
0.12 -0.426003 -0.425728
0.16 -0.404734 -0.404763
0.2 -0.385609 -0.385262
0.24 -0.366937 -0.367214
0.28 -0.350597 -0.350766
0.32 -0.334974 -0.334766
0.36 -0.320466 -0.320556
0.4 -0.306851 -0.306844
0.44 -0.294198 -0.294401
0.48 -0.282261 -0.282413
0.52 -0.271654 -0.271457
0.56 -0.260955 -0.26105
0.6 -0.251289 -0.251249
0.64 -0.241981 -0.242045
0.68 -0.233572 -0.233589
0.72 -0.225537 -0.225329
0.76 -0.217966 -0.217664
0.8 -0.210309 -0.210486
0.84 -0.203783 -0.203458
0.88 -0.197443 -0.197325
0.92 -0.190981 -0.191142
0.96 -0.185206 -0.185163
1 -0.17974 -0.179747
1.04 -0.174484 -0.174492
1.08 -0.16957 -0.169351
1.12 -0.164604 -0.164733
1.16 -0.160589 -0.160308
1.2 -0.15603 -0.15632
1.24 -0.152116 -0.15217
1.28 -0.148121 -0.148171
1.32 -0.144244 -0.144514
1.36 -0.140833 -0.14092
1.4 -0.137353 -0.137325
1.44 -0.134127 -0.134194
1.48 -0.13098 -0.131085
1.52 -0.128034 -0.128029
1.56 -0.125208 -0.125248
1.6 -0.122511 -0.1224
1.64 -0.119782 -0.119875
1.68 -0.117285 -0.117298
1.72 -0.114847 -0.114897
1.76 -0.112376 -0.112478
1.8 -0.110381 -0.110312
1.84 -0.107973 -0.108069
1.88 -0.105901 -0.106061
1.92 -0.104096 -0.104043
1.96 -0.102158 -0.102009
2 -0.100361 -0.100266
2.04 -0.0984413 -0.098296
2.08 -0.0966069 -0.0966587
2.12 -0.0950583 -0.0949371
2.16 -0.0934583 -0.093332
2.2 -0.0917317 -0.0917556
2.24 -0.0902916 -0.0902615
2.28 -0.0887235 -0.0887388
2.32 -0.0873919 -0.0873684
2.36 -0.0859329 -0.0859223
2.4 -0.0845224 -0.0846245
2.44 -0.0832079 -0.0832152
2.48 -0.0820458 -0.0819954
2.52 -0.0808978 -0.0807668
2.56 -0.0795776 -0.0795675
2.6 -0.0784091 -0.0784257
2.64 -0.0774377 -0.0774329
2.68 -0.0761408 -0.0761762
2.72 -0.0752124 -0.0752552
2.76 -0.0741072 -0.0741163
2.8 -0.0731432 -0.0731419
2.84 -0.0720506 -0.0721988
2.88 -0.0712196 -0.0711417
2.92 -0.0701872 -0.0701714
2.96 -0.0693697 -0.069318
3 -0.068488 -0.0684667
3.04 -0.0677363 -0.0675498
3.08 -0.0667475 -0.0667869
3.12 -0.0660184 -0.0659521
3.16 -0.0651864 -0.0652129
3.2 -0.064408 -0.0644997
3.24 -0.0636483 -0.0635963
3.28 -0.0628695 -0.0629692
3.32 -0.0620883 -0.062318
3.36 -0.0614463 -0.061423
3.4 -0.0608128 -0.060814
3.44 -0.0601074 -0.0600691
3.48 -0.0594928 -0.0594656
3.52 -0.0588357 -0.0588525
3.56 -0.0582091 -0.0582057
3.6 -0.0576092 -0.0575746
3.64 -0.0569353 -0.0570152
3.68 -0.0564095 -0.0563326
3.72 -0.0557216 -0.0557705
3.76 -0.0552234 -0.0552406
3.8 -0.0545874 -0.054754
3.84 -0.0541063 -0.0540702
3.88 -0.053616 -0.0536566
3.92 -0.0531202 -0.0530401
3.96 -0.0525063 -0.0525515
4 -0.0521033 -0.0519991
4.04 -0.0515094 -0.0516106
4.08 -0.0511411 -0.0510746
4.12 -0.0506704 -0.050646
4.16 -0.0501764 -0.050118
4.2 -0.0496838 -0.0497778
4.24 -0.0492613 -0.0492045
4.28 -0.0488947 -0.0488928
4.32 -0.0484044 -0.0483371
4.36 -0.0480093 -0.0479839
4.4 -0.0475285 -0.047615
4.44 -0.0471194 -0.047186
4.48 -0.0467565 -0.0467248
4.52 -0.0464291 -0.0462881
4.56 -0.0459916 -0.0460069
4.6 -0.0456629 -0.0456372
