 0.0000000000E+00    -6.0329856589E-01    -6.0329856589E-01    -6.0329856589E-01    -6.0329856589E-01    -6.0329856589E-01    -6.0329856589E-01    -6.0329856589E-01    -6.0329856589E-01    -6.0329856589E-01     
 1.5708185226E-01    -5.3787825189E-01    -5.3787825189E-01    -5.3787825189E-01    -5.3787825189E-01    -5.3787825189E-01    -5.3787825189E-01    -5.3787825189E-01    -5.3787825189E-01    -5.3787825189E-01     
 3.1416370453E-01    -4.7108400732E-01    -4.7108400732E-01    -4.7108400732E-01    -4.7108400732E-01    -4.7108400732E-01    -4.7108400732E-01    -4.7108400732E-01    -4.7108400732E-01    -4.7108400732E-01     
 4.7124555679E-01    -4.0989630278E-01    -4.0989630278E-01    -4.0989630278E-01    -4.0989630278E-01    -4.0989630278E-01    -4.0989630278E-01    -4.0989630278E-01    -4.0989630278E-01    -4.0989630278E-01     
 6.2832740906E-01    -3.5555311764E-01    -3.5555311764E-01    -3.5555311764E-01    -3.5555311764E-01    -3.5555311764E-01    -3.5555311764E-01    -3.5555311764E-01    -3.5555311764E-01    -3.5555311764E-01     
 7.8540926132E-01    -3.0824614259E-01    -3.0824614259E-01    -3.0824614259E-01    -3.0824614259E-01    -3.0824614259E-01    -3.0824614259E-01    -3.0824614259E-01    -3.0824614259E-01    -3.0824614259E-01     
 9.4249111359E-01    -2.6759696404E-01    -2.6759696404E-01    -2.6759696404E-01    -2.6759696404E-01    -2.6759696404E-01    -2.6759696404E-01    -2.6759696404E-01    -2.6759696404E-01    -2.6759696404E-01     
 1.0995729658E+00    -2.3293787328E-01    -2.3293787328E-01    -2.3293787328E-01    -2.3293787328E-01    -2.3293787328E-01    -2.3293787328E-01    -2.3293787328E-01    -2.3293787328E-01    -2.3293787328E-01     
 1.2566548181E+00    -2.0349952238E-01    -2.0349952238E-01    -2.0349952238E-01    -2.0349952238E-01    -2.0349952238E-01    -2.0349952238E-01    -2.0349952238E-01    -2.0349952238E-01    -2.0349952238E-01     
 1.4137366704E+00    -1.7852156183E-01    -1.7852156183E-01    -1.7852156183E-01    -1.7852156183E-01    -1.7852156183E-01    -1.7852156183E-01    -1.7852156183E-01    -1.7852156183E-01    -1.7852156183E-01     
 1.5708185226E+00    -1.5730857578E-01    -1.5730857578E-01    -1.5730857578E-01    -1.5730857578E-01    -1.5730857578E-01    -1.5730857578E-01    -1.5730857578E-01    -1.5730857578E-01    -1.5730857578E-01     
 1.7279003749E+00    -1.3925204076E-01    -1.3925204076E-01    -1.3925204076E-01    -1.3925204076E-01    -1.3925204076E-01    -1.3925204076E-01    -1.3925204076E-01    -1.3925204076E-01    -1.3925204076E-01     
 1.8849822272E+00    -1.2383338087E-01    -1.2383338087E-01    -1.2383338087E-01    -1.2383338087E-01    -1.2383338087E-01    -1.2383338087E-01    -1.2383338087E-01    -1.2383338087E-01    -1.2383338087E-01     
 2.0420640794E+00    -1.1061768158E-01    -1.1061768158E-01    -1.1061768158E-01    -1.1061768158E-01    -1.1061768158E-01    -1.1061768158E-01    -1.1061768158E-01    -1.1061768158E-01    -1.1061768158E-01     
 2.1991459317E+00    -9.9243598111E-02    -9.9243598111E-02    -9.9243598111E-02    -9.9243598111E-02    -9.9243598111E-02    -9.9243598111E-02    -9.9243598111E-02    -9.9243598111E-02    -9.9243598111E-02     
