-10.0	0.00104089389712	0.00104089389712	-9.79798023173	-0.202019768265	0.00106302432449	0.00206185115184	0.00106302432449	0.00206185115184	
-9.9	0.00107364465581	0.00107364465581	-9.69589735091	-0.204102649086	0.0010859829538	0.00210504135614	0.0010859829538	0.00210504135614	
-9.8	0.00110779384084	0.00110779384084	-9.59377061141	-0.206229388588	0.00110970834588	0.00214961767319	0.00110970834588	0.00214961767319	
-9.7	0.00114341744034	0.00114341744034	-9.49159859818	-0.20840140182	0.00113423566719	0.00219564069913	0.00113423566719	0.00219564069913	
-9.6	0.00118059648801	0.00118059648801	-9.38937983398	-0.210620166022	0.00115960215796	0.0022431744135	0.00115960215796	0.0022431744135	
-9.5	0.00121941746126	0.00121941746126	-9.28711277588	-0.212887224123	0.00118584728296	0.00229228641086	0.00118584728296	0.00229228641086	
-9.4	0.00125997271581	0.00125997271581	-9.18479581153	-0.21520418847	0.00121301289527	0.00234304815138	0.00121301289527	0.00234304815138	
-9.3	0.00130236096083	0.00130236096083	-9.08242725518	-0.21757274482	0.00124114341462	0.00239553523202	0.00124114341462	0.00239553523202	
-9.2	0.00134668777873	0.00134668777873	-8.98000534338	-0.219994656617	0.00127028602158	0.00244982768055	0.00127028602158	0.00244982768055	
-9.1	0.00139306619452	0.00139306619452	-8.87752823043	-0.222471769567	0.00130049086936	0.00250601027439	0.00130049086936	0.00250601027439	
-9.0	0.00144161730013	0.00144161730013	-8.77499398345	-0.225006016551	0.0013318113151	0.00256417288691	0.0013318113151	0.00256417288691	
-8.9	0.00149247093988	0.00149247093988	-8.6724005771	-0.227599422899	0.00136430417273	0.00262441086381	0.00136430417273	0.00262441086381	
-8.8	0.00154576646373	0.00154576646373	-8.56974588795	-0.230254112045	0.00139802998969	0.00268682543282	0.00139802998969	0.00268682543282	
-8.7	0.00160165355635	0.00160165355635	-8.46702768838	-0.232972311625	0.00143305335033	0.0027515241499	0.00143305335033	0.0027515241499	
-8.6	0.0016602931504	0.0016602931504	-8.36424363998	-0.235756360023	0.00146944320875	0.00281862138611	0.00146944320875	0.00281862138611	
-8.5	0.00172185843423	0.00172185843423	-8.26139128656	-0.238608713437	0.0015072732547	0.00288823885906	0.0015072732547	0.00288823885906	
-8.4	0.00178653596485	0.00178653596485	-8.1584680465	-0.241531953495	0.0015466223162	0.00296050621414	0.0015466223162	0.00296050621414	
-8.3	0.00185452689913	0.00185452689913	-8.05547120453	-0.244528795473	0.00158757480324	0.00303556166069	0.00158757480324	0.00303556166069	
-8.2	0.0019260483575	0.0019260483575	-7.95239790282	-0.247602097182	0.00163022119763	0.00311355266937	0.00163022119763	0.00311355266937	
-8.1	0.00200133493657	0.00200133493657	-7.84924513142	-0.250754868584	0.00167465859437	0.0031946367375	0.00167465859437	0.0031946367375	
-8.0	0.0020806403895	0.0020806403895	-7.74600971779	-0.253990282205	0.00172099130117	0.00327898223032	0.00172099130117	0.00327898223032	
-7.9	0.0021642394954	0.0021642394954	-7.64268831557	-0.257311684427	0.00176933150331	0.00336676930685	0.00176933150331	0.00336676930685	
-7.8	0.0022524301424	0.0022524301424	-7.53927739225	-0.260722607751	0.00181980000225	0.00345819094041	0.00181980000225	0.00345819094041	
-7.7	0.00234553565248	0.00234553565248	-7.43577321587	-0.26422678413	0.00187252703763	0.00355345404519	0.00187252703763	0.00355345404519	
-7.6	0.00244390738038	0.00244390738038	-7.33217184052	-0.267828159477	0.00192765320371	0.00365278072177	0.00192765320371	0.00365278072177	
-7.5	0.00254792762396	0.00254792762396	-7.22846909052	-0.271530909484	0.00198533047306	0.00375640963646	0.00198533047306	0.00375640963646	
-7.4	0.00265801288907	0.00265801288907	-7.12466054312	-0.275339456885	0.00204572334225	0.00386459755126	0.00204572334225	0.00386459755126	
-7.3	0.00277461755879	0.00277461755879	-7.02074150968	-0.279258490325	0.00210901011666	0.00397762102394	0.00210901011666	0.00397762102394	
-7.2	0.00289823802492	0.00289823802492	-6.91670701498	-0.283292985021	0.00217538435439	0.00409577830039	0.00217538435439	0.00409577830039	
-7.1	0.00302941734914	0.00302941734914	-6.8125517746	-0.287448225404	0.00224505649241	0.00421939142505	0.00224505649241	0.00421939142505	
-7.0	0.00316875053229	0.00316875053229	-6.70827017001	-0.291729829989	0.00231825568212	0.00434880859888	0.00231825568212	0.00434880859888	
-6.9	0.00331689048366	0.00331689048366	-6.60385622127	-0.296143778725	0.00239523186625	0.00448440681933	0.00239523186625	0.00448440681933	
-6.8	0.00347455479816	0.00347455479816	-6.49930355687	-0.30069644313	0.0024762581343	0.00462659484202	0.0024762581343	0.00462659484202	
-6.7	0.00364253346788	0.00364253346788	-6.39460538045	-0.305394619546	0.00256163340099	0.00477581651058	0.00256163340099	0.00477581651058	
-6.6	0.00382169767763	0.00382169767763	-6.28975443408	-0.310245565923	0.00265168545979	0.00493255450867	0.00265168545979	0.00493255450867	
-6.5	0.00401300986134	0.00401300986134	-6.18474295745	-0.315257042549	0.00274677447382	0.0050973345977	0.00274677447382	0.0050973345977	
-6.4	0.00421753522924	0.00421753522924	-6.07956264271	-0.320437357286	0.00284729697813	0.00527073041463	0.00284729697813	0.00527073041463	
-6.3	0.00443645501581	0.00443645501581	-5.97420458413	-0.325795415872	0.00295369048211	0.00545336891772	0.00295369048211	0.00545336891772	
-6.2	0.00467108174756	0.00467108174756	-5.868659222	-0.331340778004	0.00306643877855	0.00564593658399	0.00306643877855	0.00564593658399	
-6.1	0.00492287688907	0.00492287688907	-5.76291628	-0.337083720001	0.00318607808806	0.00584918648169	0.00318607808806	0.00584918648169	
