0.0	-1.5518861115	-1.5518861115
0.04	-1.48222082368	-1.48222082368
0.08	-1.41738114584	-1.41738114584
0.12	-1.35688660605	-1.35688660605
0.16	-1.30032752447	-1.30032752447
0.2	-1.24735069799	-1.24735069799
0.24	-1.19764855567	-1.19764855567
0.28	-1.15095086461	-1.15095086461
0.32	-1.10701832175	-1.10701832175
0.36	-1.06563754935	-1.06563754935
0.4	-1.0266171431	-1.0266171431
0.44	-0.989784515614	-0.989784515614
0.48	-0.954983346107	-0.954983346107
0.52	-0.92207149633	-0.92207149633
0.56	-0.890919288316	-0.890919288316
0.6	-0.861408065875	-0.861408065875
0.64	-0.833428980755	-0.833428980755
0.68	-0.806881958611	-0.806881958611
0.72	-0.781674810325	-0.781674810325
0.76	-0.757722462081	-0.757722462081
0.8	-0.734946283415	-0.734946283415
0.84	-0.713273496899	-0.713273496899
0.88	-0.692636656472	-0.692636656472
0.92	-0.672973184006	-0.672973184006
0.96	-0.65422495568	-0.65422495568
1.0	-0.636337931271	-0.636337931271
1.04	-0.619261820685	-0.619261820685
1.08	-0.602949783022	-0.602949783022
1.12	-0.58735815419	-0.58735815419
1.16	-0.572446199742	-0.572446199742
1.2	-0.558175890083	-0.558175890083
1.24	-0.544511695588	-0.544511695588
1.28	-0.531420399534	-0.531420399534
1.32	-0.518870927008	-0.518870927008
1.36	-0.506834188185	-0.506834188185
1.4	-0.495282934576	-0.495282934576
1.44	-0.484191627005	-0.484191627005
1.48	-0.473536314214	-0.473536314214
1.52	-0.463294521122	-0.463294521122
1.56	-0.453445145874	-0.453445145874
1.6	-0.443968364885	-0.443968364885
1.64	-0.434845545202	-0.434845545202
1.68	-0.426059163535	-0.426059163535
1.72	-0.417592731401	-0.417592731401
1.76	-0.409430725875	-0.409430725875
1.8	-0.401558525464	-0.401558525464
1.84	-0.393962350706	-0.393962350706
1.88	-0.386629209097	-0.386629209097
1.92	-0.379546844003	-0.379546844003
1.96	-0.372703687246	-0.372703687246
2.0	-0.366088815065	-0.366088815065
2.04	-0.359691907194	-0.359691907194
2.08	-0.353503208818	-0.353503208818
2.12	-0.34751349518	-0.34751349518
2.16	-0.341714038641	-0.341714038641
2.2	-0.336096578012	-0.336096578012
2.24	-0.330653289975	-0.330653289975
2.28	-0.325376762447	-0.325376762447
2.32	-0.320259969747	-0.320259969747
2.36	-0.315296249417	-0.315296249417
2.4	-0.310479280597	-0.310479280597
2.44	-0.305803063825	-0.305803063825
2.48	-0.301261902167	-0.301261902167
2.52	-0.296850383577	-0.296850383577
2.56	-0.292563364409	-0.292563364409
2.6	-0.288395953988	-0.288395953988
2.64	-0.284343500169	-0.284343500169
2.68	-0.280401575823	-0.280401575823
2.72	-0.276565966169	-0.276565966169
2.76	-0.272832656914	-0.272832656914
2.8	-0.269197823126	-0.269197823126
2.84	-0.265657818805	-0.265657818805
2.88	-0.262209167094	-0.262209167094
2.92	-0.258848551092	-0.258848551092
2.96	-0.255572805231	-0.255572805231
3.0	-0.252378907171	-0.252378907171
