-10.0	0.00106366504962	0.0020986807849	0.00110151152103	0.0032791887264	0.00110151152103	
-9.9	0.00108666535254	0.00214345164136	0.00112615897634	0.00334914318962	0.00112615897634	
-9.8	0.00111043563664	0.00218969513113	0.00115166810193	0.00342139864239	0.00115166810193	
-9.7	0.00113501135753	0.00223747765036	0.00117808062123	0.00349605882869	0.00117808062123	
-9.6	0.0011604300744	0.00228686944166	0.00120544087281	0.00357323350259	0.00120544087281	
-9.5	0.00118673160416	0.00233794486884	0.00123379601341	0.00365303885755	0.00123379601341	
-9.4	0.00121395818922	0.00239078271521	0.00126319623989	0.00373559799252	0.00126319623989	
-9.3	0.00124215468022	0.0024454665078	0.00129369503223	0.00382104141844	0.00129369503223	
-9.2	0.00127136873524	0.00250208486999	0.00132534941977	0.00390950760935	0.00132534941977	
-9.1	0.00130165103733	0.00256073190567	0.00135822027349	0.00400114360261	0.00135822027349	
-9.0	0.00133305553232	0.00262150761822	0.00139237262719	0.00409610565346	0.00139237262719	
-8.9	0.00136563968906	0.00268451836779	0.00142787603097	0.00419455994966	0.00142787603097	
-8.8	0.00139946478458	0.00274987737133	0.00146480494082	0.00429668339271	0.00146480494082	
-8.7	0.00143459621719	0.00281770524984	0.00150323914865	0.00440266445288	0.00150323914865	
-8.6	0.00147110385037	0.00288813062811	0.00154326425772	0.00451270410642	0.00154326425772	
-8.5	0.00150906239137	0.00296129079298	0.00158497220907	0.00462701686403	0.00158497220907	
-8.4	0.0015485518084	0.00303733241679	0.00162846186541	0.00474583190124	0.00162846186541	
-8.3	0.00158965779122	0.00311641235357	0.00167383965988	0.00486939430246	0.00167383965988	
-8.2	0.00163247226033	0.00319869851668	0.00172122031804	0.00499796643232	0.00172122031804	
-8.1	0.00167709393083	0.0032843708477	0.00177072766303	0.00513182944953	0.00177072766303	
-8.0	0.00172362893796	0.00337362238774	0.00182249551493	0.00527128498084	0.00182249551493	
-7.9	0.00177219153217	0.00346666046397	0.00187666869758	0.00541665697496	0.00187666869758	
-7.8	0.00182290485292	0.00356370800612	0.00193340416778	0.00556829375956	0.00193340416778	
-7.7	0.00187590179178	0.0036650050095	0.00199287228447	0.00572657032734	0.00199287228447	
-7.6	0.00193132595691	0.0037708101642	0.00205525823844	0.00589189088156	0.00205525823844	
-7.5	0.00198933275307	0.00388140267254	0.00212076366645	0.00606469167585	0.00212076366645	
-7.4	0.00205009059358	0.00399708428065	0.00218960847782	0.00624544418852	0.00218960847782	
-7.3	0.00211378226325	0.00411818155406	0.00226203292659	0.00643465867822	0.00226203292659	
-7.2	0.00218060645467	0.00424504843209	0.0023382999683	0.00663288817514	0.0023382999683	
-7.1	0.00225077950382	0.00437806910161	0.00241869794738	0.00684073297126	0.00241869794738	
-7.0	0.00232453735592	0.00451766123748	0.00250354367031	0.00705884568357	0.00250354367031	
-6.9	0.00240213779765	0.00466427966553	0.00259318592985	0.0072879369774	0.00259318592985	
-6.8	0.0024838629986	0.00481842051335	0.00268800955876	0.00752878205212	0.00268800955876	
-6.7	0.00257002241304	0.00498062592655	0.00278844010728	0.00778222801023	0.00278844010728	
-6.6	0.00266095610257	0.00515148944206	0.00289494925817	0.00804920225322	0.00289494925817	
-6.5	0.00275703855256	0.00533166212787	0.00300806111696	0.0083307220748	0.00300806111696	
-6.4	0.0028586830697	0.00552185961961	0.00312835954563	0.00862790565564	0.00312835954563	
