-6.0	-0.171612148662	-0.000911646620461	-0.173071145626	-0.000954102254338	-0.170549454619	-0.000881307921555	-0.136754642352	-0.00029810087205	-0.171612148662	-0.000911646620461	-0.173071145626	-0.000954102254338	
-5.988	-0.171977588138	-0.000915670747575	-0.173453681416	-0.000958743124653	-0.170902679056	-0.000884903087196	-0.136873520075	-0.000296072093608	-0.171977588138	-0.000915670747575	-0.173453681416	-0.000958743124653	
-5.976	-0.172344642596	-0.000919722697065	-0.173838080857	-0.000963422643779	-0.171257345561	-0.000888518814144	-0.136991577086	-0.000293993070539	-0.172344642596	-0.000919722697065	-0.173838080857	-0.000963422643779	
-5.964	-0.172713323216	-0.000923802739723	-0.174224359501	-0.000968141307669	-0.171613462385	-0.000892155229102	-0.137108793106	-0.000291862814184	-0.172713323216	-0.000923802739723	-0.174224359501	-0.000968141307669	
-5.952	-0.173083641288	-0.000927911149876	-0.174612533099	-0.000972899621274	-0.171971037828	-0.000895812459006	-0.137225147461	-0.000289680314829	-0.173083641288	-0.000927911149876	-0.174612533099	-0.000972899621274	
-5.94	-0.17345560821	-0.000932048205447	-0.175002617606	-0.000977698098758	-0.172330080241	-0.000899490631007	-0.137340619064	-0.000287444541202	-0.17345560821	-0.000932048205447	-0.175002617606	-0.000977698098758	
-5.928	-0.173829235494	-0.000936214188017	-0.175394629183	-0.000982537263713	-0.172690598026	-0.000903189872442	-0.137455186415	-0.000285154439953	-0.173829235494	-0.000936214188017	-0.175394629183	-0.000982537263713	
-5.916	-0.174204534765	-0.000940409382889	-0.175788584203	-0.000987417649388	-0.173052599637	-0.000906910310803	-0.137568827588	-0.000282808935123	-0.174204534765	-0.000940409382889	-0.175788584203	-0.000987417649388	
-5.904	-0.174581517762	-0.00094463407915	-0.176184499256	-0.00099233979892	-0.173416093577	-0.000910652073714	-0.137681520221	-0.000280406927597	-0.174581517762	-0.00094463407915	-0.176184499256	-0.00099233979892	
-5.892	-0.17496019634	-0.00094888856974	-0.176582391148	-0.000997304265575	-0.173781088402	-0.000914415288896	-0.137793241509	-0.000277947294536	-0.17496019634	-0.00094888856974	-0.176582391148	-0.000997304265575	
-5.88	-0.175340582474	-0.000953173151517	-0.176982276909	-0.00100231161299	-0.174147592719	-0.000918200084135	-0.137903968195	-0.000275428888807	-0.175340582474	-0.000953173151517	-0.176982276909	-0.00100231161299	
-5.868	-0.175722688257	-0.00095748812533	-0.177384173798	-0.00100736241543	-0.174515615184	-0.000922006587253	-0.138013676557	-0.000272850538387	-0.175722688257	-0.00095748812533	-0.177384173798	-0.00100736241543	
-5.856	-0.176106525903	-0.000961833796085	-0.177788099304	-0.00101245725806	-0.174885164507	-0.00092583492607	-0.138122342399	-0.00027021104575	-0.176106525903	-0.000961833796085	-0.177788099304	-0.00101245725806	
-5.844	-0.176492107748	-0.00096621047282	-0.178194071152	-0.00101759673718	-0.175256249448	-0.000929685228369	-0.138229941044	-0.000267509187243	-0.176492107748	-0.00096621047282	-0.178194071152	-0.00101759673718	
-5.832	-0.176879446254	-0.000970618468781	-0.178602107309	-0.00102278146055	-0.175628878817	-0.000933557621857	-0.138336447317	-0.000264743712443	-0.176879446254	-0.000970618468781	-0.178602107309	-0.00102278146055	
-5.82	-0.17726855401	-0.000975058101493	-0.179012225986	-0.00102801204763	-0.176003061477	-0.000937452234127	-0.138441835541	-0.000261913343494	-0.17726855401	-0.000975058101493	-0.179012225986	-0.00102801204763	
-5.808	-0.177659443729	-0.000979529692841	-0.179424445644	-0.0010332891299	-0.17637880634	-0.000941369192617	-0.138546079523	-0.000259016774423	-0.177659443729	-0.000979529692841	-0.179424445644	-0.0010332891299	
-5.796	-0.178052128257	-0.000984033569148	-0.179838785	-0.00103861335118	-0.176756122372	-0.000945308624565	-0.138649152539	-0.000256052670449	-0.178052128257	-0.000984033569148	-0.179838785	-0.00103861335118	
-5.784	-0.178446620569	-0.000988570061258	-0.180255263028	-0.0010439853679	-0.177135018586	-0.000949270656969	-0.13875102733	-0.000253019667256	-0.178446620569	-0.000988570061258	-0.180255263028	-0.0010439853679	
-5.772	-0.178842933776	-0.000993139504616	-0.18067389897	-0.00104940584944	-0.177515504049	-0.000953255416533	-0.138851676083	-0.000249916370256	-0.178842933776	-0.000993139504616	-0.18067389897	-0.00104940584944	
-5.76	-0.179241081122	-0.000997742239358	-0.181094712337	-0.00105487547848	-0.177897587877	-0.000957263029625	-0.138951070423	-0.000246741353833	-0.179241081122	-0.000997742239358	-0.181094712337	-0.00105487547848	
-5.748	-0.179641075988	-0.00100237861039	-0.181517722914	-0.00106039495133	-0.178281279238	-0.000961293622223	-0.139049181398	-0.000243493160555	-0.179641075988	-0.00100237861039	-0.181517722914	-0.00106039495133	
-5.736	-0.180042931894	-0.00100704896749	-0.181942950769	-0.00106596497827	-0.178666587348	-0.000965347319863	-0.139145979468	-0.000240170300375	-0.180042931894	-0.00100704896749	-0.181942950769	-0.00106596497827	
-5.724	-0.180446662502	-0.00101175366539	-0.182370416257	-0.00107158628395	-0.179053521475	-0.000969424247584	-0.139241434492	-0.000236771249802	-0.180446662502	-0.00101175366539	-0.182370416257	-0.00107158628395	
-5.712	-0.180852281615	-0.00101649306387	-0.182800140023	-0.00107725960772	-0.179442090936	-0.000973524529869	-0.139335515711	-0.000233294451054	-0.180852281615	-0.00101649306387	-0.182800140023	-0.00107725960772	
