-4.0	-0.286196891323	-0.0124771320391	-0.512530371633	-0.102040851438	-0.286196891323	-0.0124771320391	-0.512530371633	-0.102040851438	
-3.96	-0.289892581279	-0.0130962713705	-0.517472236165	-0.105520633183	-0.289892581279	-0.0130962713705	-0.517472236165	-0.105520633183	
-3.92	-0.293690584019	-0.0137529939069	-0.522506261471	-0.109098429528	-0.293690584019	-0.0137529939069	-0.522506261471	-0.109098429528	
-3.88	-0.297595326069	-0.0144499821211	-0.527635928942	-0.112776753015	-0.297595326069	-0.0144499821211	-0.527635928942	-0.112776753015	
-3.84	-0.301611496591	-0.0151901526801	-0.532864940983	-0.116558261366	-0.301611496591	-0.0151901526801	-0.532864940983	-0.116558261366	
-3.8	-0.305744066617	-0.0159766816459	-0.538197234208	-0.120445774982	-0.305744066617	-0.0159766816459	-0.538197234208	-0.120445774982	
-3.76	-0.309998309828	-0.0168130328955	-0.543636993096	-0.124442296376	-0.309998309828	-0.0168130328955	-0.543636993096	-0.124442296376	
-3.72	-0.314379824981	-0.0177029902299	-0.549188664096	-0.128551031714	-0.314379824981	-0.0177029902299	-0.549188664096	-0.128551031714	
-3.68	-0.31889456009	-0.0186506937163	-0.554856970151	-0.132775414711	-0.31889456009	-0.0186506937163	-0.554856970151	-0.132775414711	
-3.64	-0.323548838463	-0.0196606809004	-0.560646925622	-0.13711913312	-0.323548838463	-0.0196606809004	-0.560646925622	-0.13711913312	
-3.6	-0.32834938671	-0.0207379336283	-0.566563851547	-0.141586158094	-0.32834938671	-0.0207379336283	-0.566563851547	-0.141586158094	
-3.56	-0.333303364786	-0.0218879313457	-0.572613391205	-0.146180776748	-0.333303364786	-0.0218879313457	-0.572613391205	-0.146180776748	
-3.52	-0.338418398146	-0.0231167118899	-0.578801525882	-0.150907628278	-0.338418398146	-0.0231167118899	-0.578801525882	-0.150907628278	
-3.48	-0.343702612043	-0.0244309409639	-0.585134590755	-0.155771744042	-0.343702612043	-0.0244309409639	-0.585134590755	-0.155771744042	
-3.44	-0.349164667932	-0.025837991695	-0.591619290753	-0.160778592077	-0.349164667932	-0.025837991695	-0.591619290753	-0.160778592077	
-3.4	-0.354813801915	-0.0273460359249	-0.59826271624	-0.165934126576	-0.354813801915	-0.0273460359249	-0.59826271624	-0.165934126576	
-3.36	-0.360659865007	-0.0289641491758	-0.605072358283	-0.171244842926	-0.360659865007	-0.0289641491758	-0.605072358283	-0.171244842926	
-3.32	-0.366713364919	-0.0307024315891	-0.612056123242	-0.17671783899	-0.366713364919	-0.0307024315891	-0.612056123242	-0.17671783899	
-3.28	-0.372985508821	-0.0325721475492	-0.619222346311	-0.182360883417	-0.372985508821	-0.0325721475492	-0.619222346311	-0.182360883417	
-3.24	-0.379488246304	-0.0345858872067	-0.62657980356	-0.188182491864	-0.379488246304	-0.0345858872067	-0.62657980356	-0.188182491864	
-3.2	-0.386234311411	-0.0367577537032	-0.634137721888	-0.194192012125	-0.386234311411	-0.0367577537032	-0.634137721888	-0.194192012125	
-3.16	-0.393237262111	-0.0391035806041	-0.641905786147	-0.200399719323	-0.393237262111	-0.0391035806041	-0.641905786147	-0.200399719323	
-3.12	-0.400511514941	-0.0416411848724	-0.649894142494	-0.206816922435	-0.400511514941	-0.0416411848724	-0.649894142494	-0.206816922435	
-3.08	-0.408072371679	-0.0443906616948	-0.658113396761	-0.213456083599	-0.408072371679	-0.0443906616948	-0.658113396761	-0.213456083599	
-3.04	-0.415936033701	-0.0473747286062	-0.666574606345	-0.220330951832	-0.415936033701	-0.0473747286062	-0.666574606345	-0.220330951832	
-3.0	-0.424119598116	-0.0506191276808	-0.675289263682	-0.227456712931	-0.424119598116	-0.0506191276808	-0.675289263682	-0.227456712931	
-2.96	-0.432641027604	-0.0541530960542	-0.684269268891	-0.234850157549	-0.432641027604	-0.0541530960542	-0.684269268891	-0.234850157549	
-2.92	-0.441519083056	-0.05800991672	-0.693526888524	-0.242529869563	-0.441519083056	-0.05800991672	-0.693526888524	-0.242529869563	
-2.88	-0.450773204224	-0.0622275633501	-0.703074696578	-0.250516436997	-0.450773204224	-0.0622275633501	-0.703074696578	-0.250516436997	
