0.314159	1.38537	-0.113973	
0.942478	1.38963	-0.243855	
1.5708	1.39768	-0.320745	
2.19911	1.40884	-0.364957	
2.82743	1.42299	-0.388274	
3.45575	1.43715	-0.397384	
4.08407	1.4512	-0.398898	
4.71239	1.46447	-0.394017	
5.34071	1.47644	-0.385829	
5.96903	1.48897	-0.375242	
6.59734	1.49949	-0.363279	
7.22566	1.50819	-0.350766	
7.85398	1.51575	-0.338202	
8.4823	1.52262	-0.32586	
9.11062	1.52894	-0.313885	
9.73894	1.53477	-0.302354	
10.3673	1.54013	-0.291311	
10.9956	1.54502	-0.280773	
11.6239	1.54947	-0.270745	
12.2522	1.55349	-0.261221	
12.8805	1.55713	-0.252189	
13.5088	1.56041	-0.243629	
14.1372	1.56339	-0.235523	
14.7655	1.56606	-0.227847	
15.3938	1.56848	-0.22058	
16.0221	1.57068	-0.213695	
16.6504	1.57267	-0.207173	
17.2788	1.57448	-0.20099	
17.9071	1.57612	-0.195125	
18.5354	1.57763	-0.189558	
19.1637	1.57899	-0.184271	
19.792	1.58025	-0.179244	
20.4204	1.58141	-0.174463	
21.0487	1.58247	-0.169911	
21.677	1.58345	-0.165573	
22.3053	1.58435	-0.161436	
22.9336	1.58518	-0.157489	
23.5619	1.58595	-0.153718	
24.1903	1.58667	-0.150114	
24.8186	1.58733	-0.146666	
25.4469	1.58795	-0.143365	
26.0752	1.58853	-0.140202	
26.7035	1.58907	-0.137169	
27.3319	1.58957	-0.13426	
27.9602	1.59004	-0.131465	
28.5885	1.59048	-0.128781	
29.2168	1.5909	-0.126199	
29.8451	1.59129	-0.123716	
30.4734	1.59166	-0.121325	
31.1018	1.592	-0.119022	
31.7301	1.59232	-0.116802	
32.3584	1.59263	-0.11466	
32.9867	1.59293	-0.112593	
33.615	1.5932	-0.110598	
34.2434	1.59346	-0.108671	
34.8717	1.5937	-0.106807	
35.5	1.59394	-0.105005	
36.1283	1.59417	-0.103261	
36.7566	1.59437	-0.101573	
37.385	1.59457	-0.0999376	
38.0133	1.59477	-0.0983534	
38.6416	1.59495	-0.0968174	
39.2699	1.59512	-0.0953277	
39.8982	1.59529	-0.0938823	
40.5265	1.59545	-0.0924792	
41.1549	1.59559	-0.0911167	
41.7832	1.59574	-0.089793	
42.4115	1.59587	-0.0885065	
43.0398	1.59601	-0.0872558	
43.6681	1.59613	-0.0860394	
44.2965	1.59625	-0.0848559	
44.9248	1.59637	-0.0837041	
45.5531	1.59648	-0.0825827	
46.1814	1.59659	-0.0814904	
46.8097	1.59669	-0.0804263	
47.438	1.59679	-0.0793891	
48.0664	1.59689	-0.0783781	
48.6947	1.59698	-0.0773922	
49.323	1.59706	-0.0764304	
49.9513	1.59715	-0.075492	
50.5796	1.59723	-0.0745761	
51.208	1.59732	-0.0736818	
51.8363	1.59739	-0.0728085	
52.4646	1.59746	-0.0719555	
53.0929	1.59753	-0.071122	
53.7212	1.5976	-0.0703073	
54.3496	1.59767	-0.0695109	
54.9779	1.59773	-0.0687322	
55.6062	1.59779	-0.0679706	
56.2345	1.59785	-0.0672255	
56.8628	1.59791	-0.0664964	
57.4911	1.59796	-0.0657829	
58.1195	1.59801	-0.0650843	
58.7478	1.59807	-0.0644002	
59.3761	1.59812	-0.0637302	
60.0044	1.59817	-0.063074	
60.6327	1.59822	-0.0624311	
61.2611	1.59826	-0.0618009	
61.8894	1.5983	-0.0611833	
62.5177	1.59835	-0.0605779	
63.146	1.5984	-0.0599841	
63.7743	1.59843	-0.0594019	
64.4026	1.59847	-0.0588307	
65.031	1.59851	-0.0582703	
65.6593	1.59855	-0.0577204	
66.2876	1.59858	-0.0571808	
66.9159	1.59862	-0.0566511	
67.5442	1.59865	-0.0561311	
68.1726	1.59869	-0.0556203	
68.8009	1.59872	-0.0551188	
69.4292	1.59876	-0.0546262	
70.0575	1.59878	-0.0541423	
70.6858	1.59881	-0.0536668	
71.3142	1.59884	-0.0531995	
71.9425	1.59887	-0.0527403	
72.5708	1.5989	-0.0522888	
73.1991	1.59892	-0.0518451	
73.8274	1.59895	-0.0514087	
74.4557	1.59898	-0.0509795	
75.0841	1.599	-0.0505575	
75.7124	1.59902	-0.0501423	
76.3407	1.59905	-0.0497338	
76.969	1.59908	-0.0493319	
77.5973	1.59909	-0.0489365	
78.2257	1.59912	-0.0485473	
78.854	1.59914	-0.0481642	
79.4823	1.59916	-0.047787	
80.1106	1.59918	-0.0474157	
80.7389	1.5992	-0.0470502	
81.3672	1.59922	-0.0466901	
81.9956	1.59924	-0.0463356	
