0.22493685565  -0.260869565217
0.919762990262  -0.254219948849
1.51425712062  -0.23989769821
2.10830646058  -0.22199488491
2.7517910756  -0.202046035806
3.39527569062  -0.182097186701
4.03895093009  -0.16368286445
4.68294387698  -0.147826086957
5.27731092437  -0.132480818414
5.92162157869  -0.119181585678
6.51643341647  -0.107416879795
7.16118886118  -0.0976982097187
7.80600784737  -0.0884910485934
8.40120093406  -0.0797953964194
9.04633762768  -0.0731457800512
9.69160140427  -0.0675191815857
10.3865546218  -0.0618925831202
10.932375975  -0.0557544757033
11.5777668345  -0.0511508951407
12.1239058951  -0.0475703324808
12.7197979381  -0.0445012787724
13.4150688631  -0.0414322250639
14.0605232641  -0.0373401534527
14.7062318311  -0.0352941176471
15.2523708916  -0.0317135549872
15.9478324411  -0.030179028133
16.5936045496  -0.0286445012788
17.2394401995  -0.027621483376
17.8851487665  -0.0255754475703
18.481231434  -0.0240409207161
19.1270035424  -0.0225063938619
20.4684278248  -0.0209718670077
21.0150116757  -0.0209718670077
21.6606567012  -0.0184143222506
22.2070499277  -0.0168797953964
